"icao_code","iata_code","name","callsign","country","active","iata_member","iosa_certified","international","fleet_age","aircraft","aircraft_models","aircraft_over_25_years","routes","connections","destinations","annual_domestic_flights","annual_international_flights","accidents_last_5_years","fatal_accidents_last_5_years"
"NWG",NULL,"Airwing","NORWING","NO","1","0","0","0","28.50","4","3","2",NULL,NULL,NULL,NULL,NULL,"0","0"
"NWK",NULL,"Network Aviation","NETLINK","AU","1","0","0","0","24.11","18","2","14",NULL,NULL,NULL,NULL,NULL,"0","0"
"NWL",NULL,"North Wright Airways","NORTHWRIGHT","CA","1","0","0","0","33.38","8","4","5","24","14","8","7004","0","1","0"
"NWS","N4","Nordwind Airlines","NORDLAND","RU","1","1","1","0","15.11","9","1","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"NXU",NULL,"Nexus Flight Operations Services","NEXUS","SA","1","0","0","0","9.57","7","7","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"NYT","YT","Yeti Airlines","YETI AIRLINES","NP","1","0","0","0","24.50","2","1","1","17","9","9","14207","0","3","0"
"NYX",NULL,"NyxAir","NYX AIR","EE","1","0","0","0","30.00","1","1","1",NULL,NULL,NULL,NULL,NULL,"0","0"
"NZM",NULL,"Mount Cook Airline","MOUNTCOOK","NZ","1","0","1","0","3.67","3","1","0","61","31","16","51275","0","0","0"
"OAE",NULL,"Omni Air International","OMNI-EXPRESS","US","1","0","1","1","20.89","9","2","3","8","4","6","0","202","1","0"
"OAL","OA","Olympic Air","OLYMPIC","GR","1","1","1","1","13.22","9","2","2","119","60","45","32003","3046","0","0"
"OAO",NULL,"Arkhangelsk 2nd Aviation Enterprise","DVINA","RU","1","0","0","0","26.83","23","4","18",NULL,NULL,NULL,NULL,NULL,"0","0"
"OAV",NULL,"OMNI Aviacao & Tecnologia","OMNI","PT","1","0","0","0","21.80","5","4","2",NULL,NULL,NULL,NULL,NULL,"0","0"
"OHY","8Q","Onur Air","ONUR AIR","TR","1","1","1","1","20.00","1","1","0","90","45","38","18154","8734","0","0"
"OKA","BK","Okay Airways","OKAYJET","CN","1","1","1","1","5.58","19","1","0","198","99","54","32546","3782","1","0"
"OKT",NULL,"Soko Aviation SL","SOKO AIR","ES","1","0","0","0","11.00","1","1","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"OLA","OF","Overland Airways","OVERLAND","NG","1","1","1","0","25.43","7","4","5",NULL,NULL,NULL,NULL,NULL,"0","0"
"OLY",NULL,"Olympus Airways","OLYAIR","GR","1","0","0","0","28.00","1","1","1",NULL,NULL,NULL,NULL,NULL,"0","0"
"OMA","WY","Oman Air","OMAN AIR","OM","1","1","1","1","6.33","9","3","0","117","61","53","6821","57067","0","0"
"OMN",NULL,"Servicios Aereos Omnia de RL de CV",NULL,"MX","1","0","0","0","18.00","1","1","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"OMR",NULL,"Minair","ORMINE","CF","1","0","0","0","28.00","2","2","2",NULL,NULL,NULL,NULL,NULL,"0","0"
"OMS","OV","SalamAir","MAZOON","OM","1","0","0","0","0.50","2","1","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"ONO",NULL,"Aeronor SA de CV","NORAERO","MX","1","0","0","0","11.00","1","1","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"ONS","IP","One Airlines","AIR DREAMS","CL","1","0","0","0","26.00","2","1","1",NULL,NULL,NULL,NULL,NULL,"0","0"
"ORC","OC","Oriental Air Bridge","ORIENTAL BRIDGE","JP","1","0","0","0","15.33","3","2","0","8","4","5","8420","0","0","0"
"ORE",NULL,"Orange Aviation","ORANGE AVIATION","IL","1","0","0","0","38.00","1","1","1",NULL,NULL,NULL,NULL,NULL,"1","0"
"ORF",NULL,"Oman Royal Flight","OMAN","OM","1","0","0","0","14.35","17","6","1",NULL,NULL,NULL,NULL,NULL,"0","0"
"ORG",NULL,"Orenburzhie Aircompany","ORENAVIA","RU","1","0","0","0","15.95","19","5","6",NULL,NULL,NULL,NULL,NULL,"0","0"
"ORO",NULL,"Clipper National Air SA","CAPRI","ES","1","0","0","0","27.00","4","3","2",NULL,NULL,NULL,NULL,NULL,"0","0"
"ORZ",NULL,"Zorex Air Transport","ZOREX","ES","1","0","0","0","36.67","3","1","3",NULL,NULL,NULL,NULL,NULL,"0","0"
"OTA",NULL,"Business Aviators Inc","OUTLAW","US","1","0","0","0","12.50","4","2","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"OTC",NULL,"Air Travel","AIR TRAVEL","CN","1","0","0","0","2.92","12","3","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"OUF",NULL,"Beijing Eofa International Jet","ELEMENT","CN","1","0","0","0","24.00","1","1","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"OVA","X5","Air Europa Express","AERONOVA","ES","1","0","1","1","19.67","3","1","0","14","7","7","492","132","0","0"
"OWT","2F*","TwoFlex","BRASIL CARGO","BR","1","0","0","0","23.27","15","1","9",NULL,NULL,NULL,NULL,NULL,"0","0"
"PAC","PO","Polar Air Cargo","POLAR","US","1","1","1","1","15.11","18","2","1","47","37","20","2128","6359","1","0"
"PAF",NULL,"Pathfinder Aviation LLC","PATHFINDER","US","1","0","0","0","41.50","2","1","2",NULL,NULL,NULL,NULL,NULL,"0","0"
"PAG","JV","Perimeter","PERIMETER","CA","1","0","0","0","33.47","43","4","39",NULL,NULL,NULL,NULL,NULL,"3","0"
"PAJ",NULL,"Aliparma","ALIPARMA","IT","1","0","0","0","17.00","2","2","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"PAL","PR","Philippine Airlines","PHILIPPINE","PH","1","1","1","1","7.40","10","6","0","167","94","63","13465","39245","3","0"
"PAM","7M","MAP Linhas Aereas","MAP AIR","BR","1","0","1","0","25.00","5","2","2",NULL,NULL,NULL,NULL,NULL,"0","0"
"PAO","OL","Samoa Airways","POLYNESIAN","WS","1","0","0","0","40.50","2","1","2",NULL,NULL,NULL,NULL,NULL,"0","0"
"PAS",NULL,"Pelita Air Service","PELITA","ID","1","0","0","0","21.46","24","8","9",NULL,NULL,NULL,NULL,NULL,"0","0"
"PAV",NULL,"Proair-Charter-Transport GmbH","BRILLIANT","DE","1","0","0","0","12.73","15","8","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"PBC",NULL,"Aerotaxis Paba SA de CV",NULL,"MX","1","0","0","0","42.00","1","1","1",NULL,NULL,NULL,NULL,NULL,"0","0"
"PBD","DP","Pobeda","POBEDA","RU","1","0","0","0","6.00","1","1","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"PCF",NULL,"Pacific Air Express","PACIFIC","SB","1","0","0","0","35.00","1","1","1",NULL,NULL,NULL,NULL,NULL,"0","0"
"PCI",NULL,"Protea Coin Group","PROTEA COIN","ZA","1","0","0","0","11.00","1","1","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"PCM",NULL,"West Air","PAC VALLEY","US","1","0","0","0","29.67","30","1","29",NULL,NULL,NULL,NULL,NULL,"0","0"
"PCO","8P","Pacific Coastal Airlines","PASCO","CA","1","0","0","0","32.50","6","3","3","39","20","16","24370","0","0","0"
"PCS",NULL,"Air Palace SA de CV","AIR PALACE","MX","1","0","0","0","14.50","4","4","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"PDT",NULL,"Piedmont Airlines","PIEDMONT","US","1","0","1","0","19.64","53","1","0","140","70","60","94960","0","0","0"
"PEA",NULL,"Pan Europeenne Air Service",NULL,"FR","1","0","0","0","8.75","4","3","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"PEG",NULL,"Pegasus Elite Aviation Inc","PEGJET","US","1","0","0","0","24.42","12","6","7",NULL,NULL,NULL,NULL,NULL,"0","0"
"PEO",NULL,"Petro Air","PETRO AIR","LY","1","0","0","0","33.22","9","3","7",NULL,NULL,NULL,NULL,NULL,"0","0"
"PER","UF","Petroleum Air Services","PAS AIR","EG","1","0","1","0","24.75","40","6","20",NULL,NULL,NULL,NULL,NULL,"0","0"
"PFA",NULL,"Pacific Flight Services Pte Ltd",NULL,"SG","1","0","0","0","17.75","4","4","1",NULL,NULL,NULL,NULL,NULL,"0","0"
"PFP",NULL,"Mexican Federal Police","POLICIA FEDERAL","MX","1","0","0","0","19.61","31","11","7",NULL,NULL,NULL,NULL,NULL,"0","0"
"PFT",NULL,"Paragon Airways","PARAGON FLIGHT","US","1","0","0","0","25.12","8","6","3",NULL,NULL,NULL,NULL,NULL,"0","0"
"PFZ","P0","Proflight Zambia","PROFLIGHT-ZAMBIA","ZM","1","0","0","1","30.25","4","3","2","19","11","10","5707","873","0","0"
"PGA","NI","Portugalia Airlines","PORTUGALIA","PT","1","1","1","1","8.00","2","1","0","84","42","35","1584","15388","1","0"
"PGT","PC","Pegasus Airlines","SUNTURK","TR","1","1","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"PHA","PH*","Phoenix Air Group","GRAY BIRD","US","1","0","0","0","42.38","34","6","34",NULL,NULL,NULL,NULL,NULL,"0","0"
"PHD",NULL,"Duncan Aviation","PANHANDLE","US","1","0","0","0","26.33","3","3","1",NULL,NULL,NULL,NULL,NULL,"0","0"
"PHE",NULL,"Pawan Hans Helicopters","PAWAN HANS","IN","1","0","0","0","22.17","41","5","18",NULL,NULL,NULL,NULL,NULL,"0","0"
"PHJ",NULL,"Priority Jet","PEACHJET","US","1","0","0","0","17.25","4","3","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"PHT",NULL,"Pan Havacilik","PANANK","TR","1","0","0","0","15.00","1","1","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"PHU",NULL,"Pannon Air","PANNON","HU","1","0","0","0","51.00","1","1","1",NULL,NULL,NULL,NULL,NULL,"0","0"
"PHV",NULL,"Phenix Aviation","NEW BIRD","FR","1","0","0","0","26.00","2","2","1",NULL,NULL,NULL,NULL,NULL,"0","0"
"PIA","PK","Pakistan International Airlines","PAKISTAN","PK","1","1","1","1","14.25","12","3","0","254","134","50","28803","20807","5","1"
"PIU",NULL,"43 Air School","PRIMA","ZA","1","0","0","0","26.67","3","3","2",NULL,NULL,NULL,NULL,NULL,"0","0"
"PIV",NULL,"Sokol",NULL,"RU","1","0","0","0","37.00","1","1","1",NULL,NULL,NULL,NULL,NULL,"0","0"
"PJP",NULL,"Princely Jets","PRINCELY JETS","PK","1","0","0","0","19.40","10","6","3",NULL,NULL,NULL,NULL,NULL,"0","0"
"PJS","PP","Jet Aviation Business Jets","JETAVIATION","CH","1","0","0","0","9.57","21","11","2",NULL,NULL,NULL,NULL,NULL,"0","0"
"PJT",NULL,"Partner Jet Inc","PARTNERJET","CA","1","0","0","0","15.25","4","3","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"PJZ","0J","Premium Jet AG","PRIMEJET","CH","1","0","0","0","9.40","5","4","0",NULL,NULL,NULL,NULL,NULL,"0","0"
"PKW",NULL,"Sierra West Airlines","PLATINUM WEST","US","1","0","0","0","35.56","9","5","8",NULL,NULL,NULL,NULL,NULL,"0","0"
