icao_24bit_address,registration,manufacturer,model,aircraft_type,serial_number,description,operator,registered_at,registered_until,manufactured_at
4780e8,668,General Dynamics,F-16AM Fighting Falcon,F16,6K-40,L1J,NOW,,,
4780eb,671,General Dynamics,F-16AM Fighting Falcon,F16,6K-43,L1J,NOW,,,
4780f5,683,General Dynamics,F-16AM Fighting Falcon,F16,6K-55,L1J,NOW,,,
4780f6,686,General Dynamics,F-16AM Fighting Falcon,F16,6K-58,L1J,NOW,,,
4780f8,688,General Dynamics,F-16AM Fighting Falcon,F16,6K-60,L1J,NOW,,,
4802db,J-643,General Dynamics,F-16AM Fighting Falcon,F16,6D-75,L1J,NAF,,,
480401,J-001,General Dynamics,F-16AM Fighting Falcon,F16,6D-157,L1J,NAF,,,
480402,J-002,General Dynamics,F-16AM Fighting Falcon,F16,6D-158,L1J,NAF,,,
480403,J-003,General Dynamics,F-16AM Fighting Falcon,F16,6D-159,L1J,NAF,,,
480404,J-004,General Dynamics,F-16AM Fighting Falcon,F16,6D-160,L1J,NAF,,,
480405,J-005,General Dynamics,F-16AM Fighting Falcon,F16,6D-161,L1J,NAF,,,
480406,J-006,General Dynamics,F-16AM Fighting Falcon,F16,6D-162,L1J,NAF,,,
480407,J-008,General Dynamics,F-16AM Fighting Falcon,F16,6D-164,L1J,NAF,,,
480408,J-009,General Dynamics,F-16AM Fighting Falcon,F16,6D-165,L1J,NAF,,,
480409,J-010,General Dynamics,F-16AM Fighting Falcon,F16,6D-166,L1J,NAF,,,
48040a,J-011,General Dynamics,F-16AM Fighting Falcon,F16,6D-167,L1J,NAF,,,
48040c,J-013,General Dynamics,F-16AM Fighting Falcon,F16,6D-169,L1J,NAF,,,
48040d,J-014,General Dynamics,F-16AM Fighting Falcon,F16,6D-170,L1J,NAF,,,
48040e,J-015,General Dynamics,F-16AM Fighting Falcon,F16,6D-171,L1J,NAF,,,
48040f,J-016,General Dynamics,F-16AM Fighting Falcon,F16,6D-172,L1J,NAF,,,
480410,J-017,General Dynamics,F-16AM Fighting Falcon,F16,6D-173,L1J,NAF,,,
480411,J-018,General Dynamics,F-16AM Fighting Falcon,F16,6D-174,L1J,NAF,,,
480412,J-019,General Dynamics,F-16AM Fighting Falcon,F16,6D-175,L1J,NAF,,,
480413,J-020,General Dynamics,F-16AM Fighting Falcon,F16,6D-176,L1J,NAF,,,
480414,J-021,General Dynamics,F-16AM Fighting Falcon,F16,6D-177,L1J,NAF,,,
480415,J-055,General Dynamics,F-16AM Fighting Falcon,F16,6D-138,L1J,NAF,,,
480419,J-060,General Dynamics,F-16AM Fighting Falcon,F16,6D-143,L1J,NAF,,,
48041a,J-061,General Dynamics,F-16AM Fighting Falcon,F16,6D-144,L1J,NAF,,,
48041b,J-062,General Dynamics,F-16AM Fighting Falcon,F16,6D-145,L1J,NAF,,,
48041c,J-063,General Dynamics,F-16AM Fighting Falcon,F16,6D-146,L1J,NAF,,,
48041d,J-064,General Dynamics,F-16BM Fighting Falcon,F16,6E-33,L1J,NAF,,,
48041e,J-065,General Dynamics,F-16BM Fighting Falcon,F16,6E-34,L1J,NAF,,,
48041f,J-066,General Dynamics,F-16BM Fighting Falcon,F16,6E-35,L1J,NAF,,,
480420,J-067,General Dynamics,F-16BM Fighting Falcon,F16,6E-36,L1J,NAF,,,
480422,J-135,General Dynamics,F-16AM Fighting Falcon,F16,6D-125,L1J,NAF,,,
480423,J-136,General Dynamics,F-16AM Fighting Falcon,F16,6D-126,L1J,NAF,,,
480425,757,General Dynamics,F-16AM Fighting Falcon,F16,6D-128,L1J,,,,
480429,J-142,General Dynamics,F-16AM Fighting Falcon,F16,6D-132,L1J,NAF,,,
48042b,J-144,General Dynamics,F-16AM Fighting Falcon,F16,6D-134,L1J,NAF,,,
480431,J-196,General Dynamics,F-16AM Fighting Falcon,F16,6D-103,L1J,NAF,,,
480432,J-197,General Dynamics,F-16AM Fighting Falcon,F16,6D-104,L1J,NAF,,,
480433,753,General Dynamics,F-16AM Fighting Falcon,F16,6D-105,L1J,,,,
480435,J-201,General Dynamics,F-16AM Fighting Falcon,F16,6D-108,L1J,NAF,,,
480436,J-202,General Dynamics,F-16AM Fighting Falcon,F16,6D-109,L1J,NAF,,,
