"icao_24bit_address","registration","manufacturer","model","aircraft_type","serial_number","description","airline","registered_at","registered_until","manufactured_at"
"1482a8","RA-33448","Antonov","An-2R","AN2","1G227-58","L1P","UTA",NULL,NULL,NULL
"1482aa","RA-33450","Antonov","An-2R","AN2","1G227-60","L1P","UTA",NULL,NULL,NULL
"1482b0","RA-33456","Antonov","An-2R","AN2","1G228-06","L1P",NULL,NULL,NULL,NULL
"1482b5","RA-33461","Antonov","An-2R","AN2","1G228-11","L1P",NULL,NULL,NULL,NULL
"1482b9","RA-33465","Antonov","An-2R","AN2","1G228-15","L1P",NULL,NULL,NULL,NULL
"1482ba","RA-33466","Antonov","An-2R","AN2","1G228-16","L1P",NULL,NULL,NULL,NULL
"1482bb","RA-33467","Antonov","An-2R","AN2","1G228-17","L1P",NULL,NULL,NULL,NULL
"1482bf","RA-33471","Antonov","An-2R","AN2","1G228-21","L1P",NULL,NULL,NULL,NULL
"1482c2","RA-33474","Antonov","An-2R","AN2","1G228-24","L1P",NULL,NULL,NULL,NULL
"1482c3","RA-33475","Antonov","An-2R","AN2","1G228-26","L1P","UTA",NULL,NULL,NULL
"1482ce","RA-33486","Antonov","An-2R","AN2","1G228-37","L1P",NULL,NULL,NULL,NULL
"1482d7","RA-33495","Antonov","An-2R","AN2","1G228-47","L1P",NULL,NULL,NULL,NULL
"1482d8","RA-33496","Antonov","An-2R","AN2","1G228-48","L1P",NULL,NULL,NULL,NULL
"1482db","RA-33499","Antonov","An-2R","AN2","1G228-51","L1P",NULL,NULL,NULL,NULL
"1482e7","RA-33511","Antonov","An-2R","AN2","1G229-03","L1P",NULL,NULL,NULL,NULL
"1482f2","RA-33522","Antonov","An-2R","AN2","1G229-14","L1P",NULL,NULL,NULL,NULL
"1482f4","RA-33524","Antonov","An-2R","AN2","1G229-16","L1P",NULL,NULL,NULL,NULL
"1482f5","RA-33525","Antonov","An-2R","AN2","1G229-17","L1P",NULL,NULL,NULL,NULL
"1482ff","RA-33535","Antonov","An-2R","AN2","1G229-27","L1P",NULL,NULL,NULL,NULL
"148305","RA-33541","Antonov","An-2R","AN2","1G229-33","L1P",NULL,NULL,NULL,NULL
"14830c","RA-33548","Antonov","An-2R","AN2","1G229-40","L1P",NULL,NULL,NULL,NULL
"14830d","RA-33549","Antonov","An-2R","AN2","1G229-41","L1P",NULL,NULL,NULL,NULL
"14830e","RA-33550","Antonov","An-2R","AN2","1G229-42","L1P",NULL,NULL,NULL,NULL
"148310","RA-33552","Antonov","An-2R","AN2","1G229-44","L1P",NULL,NULL,NULL,NULL
"14831d","RA-33565","Antonov","An-2R","AN2","1G230-02","L1P",NULL,NULL,NULL,NULL
"14833d","RA-33597","Antonov","An-2R","AN2","1G230-39","L1P",NULL,NULL,NULL,NULL
"148342","RA-33602","Antonov","An-2R","AN2","1G232-36","L1P",NULL,NULL,NULL,NULL
"148345","RA-33605","Antonov","An-2R","AN2","1G232-39","L1P",NULL,NULL,NULL,NULL
"14834e","RA-33614","Antonov","An-2R","AN2","1G232-48","L1P",NULL,NULL,NULL,NULL
"148356","RA-33622","Antonov","An-2TP","AN2","1G232-58","L1P",NULL,NULL,NULL,NULL
"148357","RA-33623","Antonov","An-2TP","AN2","1G232-59","L1P",NULL,NULL,NULL,NULL
"148358","RA-33624","Antonov","An-2TP","AN2","1G232-60","L1P","UTA",NULL,NULL,NULL
"148362","RA-33634","Antonov","An-2TP","AN2","1G233-18","L1P","RKA",NULL,NULL,NULL
"148366","RA-33638","Antonov","An-2R","AN2","1G233-28","L1P",NULL,NULL,NULL,NULL
"148376","RA-33654","Antonov","An-2R","AN2","1G233-47","L1P",NULL,NULL,NULL,NULL
"148379","RA-33657","Antonov","An-2R","AN2","1G233-50","L1P",NULL,NULL,NULL,NULL
"14837f","RA-33663","Antonov","An-2TP","AN2","1G233-57","L1P",NULL,NULL,NULL,NULL
"148380","RA-33664","Antonov","An-2TP","AN2","1G233-58","L1P",NULL,NULL,NULL,NULL
"148381","RA-33665","Antonov","An-2TP","AN2","1G233-59","L1P",NULL,NULL,NULL,NULL
"148389","RA-33673","Antonov","An-2R","AN2","1G234-22","L1P","AGZ",NULL,NULL,NULL
"1488cd","RA-35021","Antonov","An-2TP","AN2","1G109-27","L1P","UTA",NULL,NULL,NULL
"1488d8","RA-35032","Antonov","An-2TP","AN2","1G109-38","L1P",NULL,NULL,NULL,NULL
"1488e1","RA-35041","Antonov","An-2","AN2","1G110-07","L1P",NULL,NULL,NULL,NULL
"1488e8","RA-35048","Antonov","An-2","AN2","1G110-14","L1P",NULL,NULL,NULL,NULL
"1488ea","RA-35050","Antonov","An-2","AN2","1G110-16","L1P",NULL,NULL,NULL,NULL
"1488f1","RA-35057","Antonov","An-2","AN2","1G110-23","L1P",NULL,NULL,NULL,NULL
"1488fd","RA-35069","Antonov","An-2","AN2","1G110-35","L1P",NULL,NULL,NULL,NULL
"14891f","RA-35103","Antonov","An-2R","AN2","1G111-29","L1P",NULL,NULL,NULL,NULL
"148925","RA-35109","Antonov","An-2","AN2","1G111-35","L1P",NULL,NULL,NULL,NULL
"14893f","RA-35135","Antonov","An-2","AN2","1G112-17","L1P",NULL,NULL,NULL,NULL
"148963","RA-35171","Antonov","An-2V","AN2","1G113-10","L1P","FFA",NULL,NULL,NULL
"14896c","RA-35180","Antonov","An-2","AN2","1G114-04","L1P",NULL,NULL,NULL,NULL
"1489f2","RA-35314","Antonov","An-2R","AN2","1G134-07","L1P",NULL,NULL,NULL,NULL
"1489f4","RA-35316","Antonov","An-2R","AN2","1G134-09","L1P",NULL,NULL,NULL,NULL
"148aba","RA-35514","Antonov","An-2P","AN2","1G114-26","L1P",NULL,NULL,NULL,NULL
"148ad5","RA-35541","Antonov","An-2","AN2","1G114-53","L1P",NULL,NULL,NULL,NULL
"148aea","RA-35562","Antonov","An-2","AN2","1G115-13","L1P",NULL,NULL,NULL,NULL
"148afb","RA-35579","Antonov","An-2","AN2","1G115-30","L1P",NULL,NULL,NULL,NULL
"148b03","RA-35587","Antonov","An-2","AN2","1G115-38","L1P",NULL,NULL,NULL,NULL
"148b0f","RA-35599","Antonov","An-2","AN2","1G115-50","L1P",NULL,NULL,NULL,NULL
"148b49","RA-35657","Antonov","An-2P","AN2","1G117-13","L1P",NULL,NULL,NULL,NULL
"148b53","RA-35667","Antonov","An-2R","AN2","1G116-58","L1P",NULL,NULL,NULL,NULL
"149d0a","RA-40202","Antonov","An-2R","AN2","1G219-52","L1P",NULL,NULL,NULL,NULL
"149d10","RA-40208","Antonov","An-2R","AN2","1G219-58","L1P","UTA",NULL,NULL,NULL
"149d11","RA-40209","Antonov","An-2R","AN2","1G219-59","L1P","UTA",NULL,NULL,NULL
"149d1c","RA-40220","Antonov","An-2R","AN2","1G220-10","L1P",NULL,NULL,NULL,NULL
"149d21","RA-40225","Antonov","An-2R","AN2","1G220-15","L1P",NULL,NULL,NULL,NULL
"149d2a","RA-40234","Antonov","An-2R","AN2","1G220-24","L1P",NULL,NULL,NULL,NULL
"149d33","RA-40243","Antonov","An-2R","AN2","1G220-33","L1P",NULL,NULL,NULL,NULL
"149d46","RA-40262","Antonov","An-2R","AN2","1G220-52","L1P",NULL,NULL,NULL,NULL
"149d47","RA-40263","Antonov","An-2R","AN2","1G220-53","L1P",NULL,NULL,NULL,NULL
"149d4a","RA-40266","Antonov","An-2R","AN2","1G220-56","L1P",NULL,NULL,NULL,NULL
"149d52","RA-40274","Antonov","An-2R","AN2","1G221-04","L1P",NULL,NULL,NULL,NULL
"149d53","RA-40275","Antonov","An-2R","AN2","1G221-05","L1P",NULL,NULL,NULL,NULL
"149d54","RA-40276","Antonov","An-2R","AN2","1G221-06","L1P",NULL,NULL,NULL,NULL
"149d59","RA-40281","Antonov","An-2R","AN2","1G221-11","L1P",NULL,NULL,NULL,NULL
"149d64","RA-40292","Antonov","An-2R","AN2","1G221-22","L1P",NULL,NULL,NULL,NULL
"149d67","RA-40295","Antonov","An-2R","AN2","1G221-25","L1P",NULL,NULL,NULL,NULL
"149d69","RA-40297","Antonov","An-2R","AN2","1G221-27","L1P",NULL,NULL,NULL,NULL
"149d6b","RA-40299","Antonov","An-2R","AN2","1G221-29","L1P",NULL,NULL,NULL,NULL
"149d7b","RA-40315","Antonov","An-2R","AN2","1G221-51","L1P","ORB",NULL,NULL,NULL
"149d80","RA-40320","Antonov","An-2R","AN2","1G221-56","L1P","DRU",NULL,NULL,NULL
"149d87","RA-40327","Antonov","An-2R","AN2","1G222-04","L1P",NULL,NULL,NULL,NULL
"149d88","RA-40328","Antonov","An-2R","AN2","1G222-05","L1P",NULL,NULL,NULL,NULL
"149d93","RA-40339","Antonov","An-2R","AN2","1G222-16","L1P",NULL,NULL,NULL,NULL
"149d9a","RA-40346","Antonov","An-2R","AN2","1G222-23","L1P",NULL,NULL,NULL,NULL
"149da1","RA-40353","Antonov","An-2R","AN2","1G222-30","L1P",NULL,NULL,NULL,NULL
"149da7","RA-40359","Antonov","An-2R","AN2","1G222-38","L1P",NULL,NULL,NULL,NULL
"149dab","RA-40363","Antonov","An-2R","AN2","1G222-42","L1P","UTA",NULL,NULL,NULL
"149daf","RA-40367","Antonov","An-2R","AN2","1G222-46","L1P",NULL,NULL,NULL,NULL
"149db9","RA-40377","Antonov","An-2R","AN2","1G223-01","L1P",NULL,NULL,NULL,NULL
"149dba","RA-40378","Antonov","An-2R","AN2","1G223-02","L1P","ORB",NULL,NULL,NULL
"149dbd","RA-40381","Antonov","An-2R","AN2","1G223-05","L1P",NULL,NULL,NULL,NULL
"149dc0","RA-40384","Antonov","An-2R","AN2","1G223-08","L1P",NULL,NULL,NULL,NULL
"149dc3","RA-40387","Antonov","An-2R","AN2","1G223-41","L1P",NULL,NULL,NULL,NULL
"149ddf","RA-40415","Antonov","An-2R","AN2","1G224-01","L1P",NULL,NULL,NULL,NULL
"149de1","RA-40417","Antonov","An-2R","AN2","1G223-43","L1P",NULL,NULL,NULL,NULL
"149dea","RA-40426","Antonov","An-2R","AN2","1G223-52","L1P",NULL,NULL,NULL,NULL
"149deb","RA-40427","Antonov","An-2R","AN2","1G223-53","L1P",NULL,NULL,NULL,NULL
"149ded","RA-40429","Antonov","An-2R","AN2","1G223-55","L1P",NULL,NULL,NULL,NULL
"149def","RA-40431","Antonov","An-2R","AN2","1G224-03","L1P",NULL,NULL,NULL,NULL
"149df1","RA-40433","Antonov","An-2R","AN2","1G222-10","L1P","FFA",NULL,NULL,NULL
"149df8","RA-40440","Antonov","An-2R","AN2","1G224-17","L1P",NULL,NULL,NULL,NULL
"149df9","RA-40441","Antonov","An-2R","AN2","1G224-18","L1P",NULL,NULL,NULL,NULL
"149dfd","RA-40445","Antonov","An-2R","AN2","1G224-22","L1P",NULL,NULL,NULL,NULL
"149e05","RA-40453","Antonov","An-2R","AN2","1G224-30","L1P",NULL,NULL,NULL,NULL
"149e09","RA-40457","Antonov","An-2R","AN2","1G224-34","L1P",NULL,NULL,NULL,NULL
"149e0b","RA-40459","Antonov","An-2R","AN2","1G224-36","L1P",NULL,NULL,NULL,NULL
"149e0d","RA-40461","Antonov","An-2R","AN2","1G224-38","L1P",NULL,NULL,NULL,NULL
"149e0f","RA-40463","Antonov","An-2R","AN2","1G224-40","L1P",NULL,NULL,NULL,NULL
"149e14","RA-40468","Antonov","An-2R","AN2","1G224-45","L1P",NULL,NULL,NULL,NULL
"149e16","RA-40470","Antonov","An-2R","AN2","1G224-47","L1P",NULL,NULL,NULL,NULL
"149e20","RA-40480","Antonov","An-2R","AN2","1G224-57","L1P","DRU",NULL,NULL,NULL
"149e25","RA-40485","Antonov","An-2R","AN2","1G225-02","L1P",NULL,NULL,NULL,NULL
"149e27","RA-40487","Antonov","An-2R","AN2","1G225-04","L1P",NULL,NULL,NULL,NULL
"149e2b","RA-40491","Antonov","An-2R","AN2","1G225-08","L1P",NULL,NULL,NULL,NULL
"149e2c","RA-40492","Antonov","An-2R","AN2","1G225-09","L1P",NULL,NULL,NULL,NULL
"149e2d","RA-40493","Antonov","An-2R","AN2","1G225-10","L1P","ORB",NULL,NULL,NULL
"149e2e","RA-40494","Antonov","An-2R","AN2","1G225-11","L1P",NULL,NULL,NULL,NULL
"149e30","RA-40496","Antonov","An-2R","AN2","1G225-13","L1P",NULL,NULL,NULL,NULL
"149e5e","RA-40542","Antonov","An-2","AN2","1G83-45","L1P",NULL,NULL,NULL,NULL
"149e9a","RA-40602","Antonov","An-2R","AN2","1G212-57","L1P",NULL,NULL,NULL,NULL
"149e9c","RA-40604","Antonov","An-2R","AN2","1G212-59","L1P",NULL,NULL,NULL,NULL
"149ea8","RA-40616","Antonov","An-2R","AN2","1G213-23","L1P",NULL,NULL,NULL,NULL
"149eac","RA-40620","Antonov","An-2R","AN2","1G213-27","L1P","ORB",NULL,NULL,NULL
"149eb3","RA-40627","Antonov","An-2R","AN2","1G213-34","L1P",NULL,NULL,NULL,NULL
"149eb9","RA-40633","Antonov","An-2R","AN2","1G213-40","L1P",NULL,NULL,NULL,NULL
"149ebd","RA-40637","Antonov","An-2R","AN2","1G213-44","L1P",NULL,NULL,NULL,NULL
"149ec4","RA-40644","Antonov","An-2R","AN2","1G213-51","L1P",NULL,NULL,NULL,NULL
"149ed8","RA-40664","Antonov","An-2R","AN2","1G214-22","L1P",NULL,NULL,NULL,NULL
"149edc","RA-40668","Antonov","An-2R","AN2","1G214-26","L1P",NULL,NULL,NULL,NULL
"149edd","RA-40669","Antonov","An-2R","AN2","1G214-27","L1P",NULL,NULL,NULL,NULL
"149ee9","RA-40681","Antonov","An-2R","AN2","1G214-39","L1P",NULL,NULL,NULL,NULL
"149eec","RA-40684","Antonov","An-2R","AN2","1G214-42","L1P","ORB",NULL,NULL,NULL
"149f04","RA-40708","Antonov","An-2R","AN2","1G171-45","L1P",NULL,NULL,NULL,NULL
"149f05","RA-40709","Antonov","An-2R","AN2","1G171-46","L1P",NULL,NULL,NULL,NULL
"149f52","RA-40786","Antonov","An-2R","AN2","1G173-13","L1P",NULL,NULL,NULL,NULL
"149f6f","RA-40815","Antonov","An-2R","AN2","1G173-42","L1P","FFA",NULL,NULL,NULL
"149f8b","RA-40843","Antonov","An-2R","AN2","1G174-21","L1P",NULL,NULL,NULL,NULL
"149f93","RA-40851","Antonov","An-2R","AN2","1G174-47","L1P",NULL,NULL,NULL,NULL
"149f94","RA-40852","Antonov","An-2R","AN2","1G174-48","L1P",NULL,NULL,NULL,NULL
"149f99","RA-40857","Antonov","An-2R","AN2","1G176-26","L1P",NULL,NULL,NULL,NULL
"149f9b","RA-40859","Antonov","An-2R","AN2","1G176-28","L1P",NULL,NULL,NULL,NULL
"149f9c","RA-40860","Antonov","An-2R","AN2","1G176-29","L1P",NULL,NULL,NULL,NULL
"149fa1","RA-40865","Antonov","An-2R","AN2","1G174-40","L1P",NULL,NULL,NULL,NULL
"149fc2","RA-40898","Antonov","An-2R","AN2","1G215-35","L1P",NULL,NULL,NULL,NULL
"149fc5","RA-40901","Antonov","An-2R","AN2","1G215-38","L1P",NULL,NULL,NULL,NULL
"149fc7","RA-40903","Antonov","An-2R","AN2","1G215-40","L1P","UTA",NULL,NULL,NULL
"149fc8","RA-40904","Antonov","An-2R","AN2","1G215-41","L1P",NULL,NULL,NULL,NULL
"149fca","RA-40906","Antonov","An-2R","AN2","1G215-43","L1P",NULL,NULL,NULL,NULL
"149fcb","RA-40907","Antonov","An-2R","AN2","1G215-44","L1P",NULL,NULL,NULL,NULL
"149fda","RA-40922","Antonov","An-2R","AN2","1G215-59","L1P",NULL,NULL,NULL,NULL
"149fe0","RA-40928","SibNIA","TVS-2MS","AN2","1G216-08","L1P",NULL,NULL,NULL,NULL
"149fe7","RA-40935","Antonov","An-2R","AN2","1G216-15","L1P",NULL,NULL,NULL,NULL
"149fea","RA-40938","Antonov","An-2R","AN2","1G216-38","L1P",NULL,NULL,NULL,NULL
"149fef","RA-40943","Antonov","An-2R","AN2","1G216-43","L1P",NULL,NULL,NULL,NULL
"149ff0","RA-40944","Antonov","An-2R","AN2","1G216-44","L1P",NULL,NULL,NULL,NULL
"149ff1","RA-40945","Antonov","An-2R","AN2","1G216-45","L1P",NULL,NULL,NULL,NULL
"149ff9","RA-40953","Antonov","An-2R","AN2","1G216-53","L1P",NULL,NULL,NULL,NULL
"14a005","RA-40965","Antonov","An-2R","AN2","1G217-05","L1P",NULL,NULL,NULL,NULL
"14a009","RA-40969","Antonov","An-2R","AN2","1G217-09","L1P","ORB",NULL,NULL,NULL
"14a016","RA-40982","Antonov","An-2R","AN2","1G217-22","L1P",NULL,NULL,NULL,NULL
"14a126","RA-41254","Antonov","An-140-100","A140","11A002","L2T",NULL,NULL,NULL,NULL
"14a127","RA-41255","Antonov","An-140-100","A140","13A004","L2T",NULL,NULL,NULL,NULL
"14a12a","RA-41258","Antonov","An-140-100","A140","12A015","L2T",NULL,NULL,NULL,NULL
"14a12b","RA-41259","Antonov","An-140-100","A140","13A007","L2T",NULL,NULL,NULL,NULL
"14a12c","RA-41260","Antonov","An-140-100","A140","14A010","L2T",NULL,NULL,NULL,NULL
"14a176","RA-41334","Antonov","An-2","AN2","1G65-09","L1P",NULL,NULL,NULL,NULL
"14a3ac","RA-41900","Antonov","An-38","AN38","4160381607003","L2T","MGL",NULL,NULL,NULL
"14a3ae","RA-41902","Antonov","An-38","AN38","4163847010002","L2T","MGL",NULL,NULL,NULL
"14a3af","RA-41903","Antonov","An-38","AN38","4163838010003","L2T",NULL,NULL,NULL,NULL
"14a3b0","RA-41904","Antonov","An-38-100","AN38","4163839010004","L2T","DRU",NULL,NULL,NULL
"14abb8","RA-43960","Antonov","An-2R","AN2","1G210-37","L1P",NULL,NULL,NULL,NULL
"14abc1","RA-43969","Antonov","An-2R","AN2","1G210-46","L1P",NULL,NULL,NULL,NULL
"14ae85","RA-44677","Antonov","An-2","AN2","1G88-04","L1P",NULL,NULL,NULL,NULL
"14ae93","RA-44691","Antonov","An-2TP","AN2","1G88-18","L1P","FFA",NULL,NULL,NULL
"14b3b7","RA-46007","Antonov","An-26","AN26","8510","L2T",NULL,NULL,NULL,NULL
"14b4fd","RA-46333","Antonov","An-24B","AN24","97305510","L2T","RKA",NULL,NULL,NULL
"14b53b","RA-46395","Antonov","An-24RV","AN24","07306209","L2T",NULL,NULL,NULL,NULL
"14b548","RA-46408","Antonov","An-24B","AN24","77304003","L2T",NULL,NULL,NULL,NULL
"14b576","RA-46454","Antonov","An-26","AN26","8901","L2T",NULL,NULL,NULL,NULL
"14b582","RA-46466","Antonov","An-24RV","AN24","27307904","L2T",NULL,NULL,NULL,NULL
"14b584","RA-46468","Antonov","An-24RV","AN24","27307906","L2T",NULL,NULL,NULL,NULL
"14b58f","RA-46479","Antonov","An-24RV","AN24","27308007","L2T","RKA",NULL,NULL,NULL
"14b598","RA-46488","Antonov","An-24B","AN24","27308106","L2T","DRU",NULL,NULL,NULL
"14b59b","RA-46491","Antonov","An-24RV","AN24","27308204","L2T",NULL,NULL,NULL,NULL
"14b59d","RA-46493","Antonov","An-24RV","AN24","27308206","L2T",NULL,NULL,NULL,NULL
"14b5a1","RA-46497","Antonov","An-24RV","AN24","27308210","L2T",NULL,NULL,NULL,NULL
"14b5a9","RA-46505","Antonov","An-24RV","AN24","37308309","L2T",NULL,NULL,NULL,NULL
"14b5ae","RA-46510","Antonov","An-24RV","AN24","37308406","L2T","RKA",NULL,NULL,NULL
"14b5b8","RA-46520","Antonov","An-24RV","AN24","37308506","L2T",NULL,NULL,NULL,NULL
"14b5c4","RA-46532","Antonov","An-24RV","AN24","57310101","L2T",NULL,NULL,NULL,NULL
"14b60b","RA-46603","Antonov","An-24RV","AN24","37308510","L2T",NULL,NULL,NULL,NULL
"14b60c","RA-46604","Antonov","An-24RV","AN24","37308601","L2T",NULL,NULL,NULL,NULL
"14b611","RA-46609","Antonov","An-24RV","AN24","37308606","L2T",NULL,NULL,NULL,NULL
"14b616","RA-46614","Antonov","An-24RV","AN24","37308701","L2T","PIO",NULL,NULL,NULL
"14b618","RA-46616","Antonov","An-24RV","AN24","37308703","L2T",NULL,NULL,NULL,NULL
"14b61b","RA-46619","Antonov","An-24RV","AN24","37308706","L2T",NULL,NULL,NULL,NULL
"14b61c","RA-46620","Antonov","An-24RV","AN24","37308707","L2T","PIO",NULL,NULL,NULL
"14b61d","RA-46621","Antonov","An-24RV","AN24","37308708","L2T","DRU",NULL,NULL,NULL
"14b621","RA-46625","Antonov","An-24RV","AN24","37308804","L2T","AGU",NULL,NULL,NULL
"14b623","RA-46627","Antonov","An-24RV","AN24","37308806","L2T",NULL,NULL,NULL,NULL
"14b62d","RA-46637","Antonov","An-24RV","AN24","37308903","L2T","PIO",NULL,NULL,NULL
"14b630","RA-46640","Antonov","An-24RV","AN24","37308908","L2T",NULL,NULL,NULL,NULL
"14b632","RA-46642","Antonov","An-24RV","AN24","37308910","L2T",NULL,NULL,NULL,NULL
"14b636","RA-46646","Antonov","An-24RV","AN24","37309105","L2T","RKA",NULL,NULL,NULL
"14b63a","RA-46650","Antonov","An-24RV","AN24","47309201","L2T",NULL,NULL,NULL,NULL
"14b63b","RA-46651","Antonov","An-24RV","AN24","47309202","L2T","PSW",NULL,NULL,NULL
"14b643","RA-46659","Antonov","An-24RV","AN24","47309306","L2T",NULL,NULL,NULL,NULL
"14b645","RA-46661","Antonov","An-24RV","AN24","47309305","L2T",NULL,NULL,NULL,NULL
"14b646","RA-46662","Antonov","An-24RV","AN24","47309410","L2T","AGU",NULL,NULL,NULL
"14b649","RA-46665","Antonov","An-24RV","AN24","47309506","L2T","SYL",NULL,NULL,NULL
"14b64b","RA-46667","Antonov","An-24RV","AN24","47309508","L2T","PSW",NULL,NULL,NULL
"14b657","RA-46679","Antonov","An-24RV","AN24","47309701","L2T",NULL,NULL,NULL,NULL
"14b65a","RA-46682","Antonov","An-24RV","AN24","47309704","L2T",NULL,NULL,NULL,NULL
"14b661","RA-46689","Antonov","An-24RV","AN24","47309806","L2T",NULL,NULL,NULL,NULL
"14b664","RA-46692","Antonov","An-24RV","AN24","47309903","L2T",NULL,NULL,NULL,NULL
"14b666","RA-46694","Antonov","An-24RV","AN24","47309905","L2T","LLM",NULL,NULL,NULL
"14b667","RA-46695","Antonov","An-24RV","AN24","47309906","L2T","PSW",NULL,NULL,NULL
"14b669","RA-46697","Antonov","An-24RV","AN24","47309908","L2T","AGU",NULL,NULL,NULL
"14b670","RA-46704","Antonov","An-26","AN26","0505","L2T",NULL,NULL,NULL,NULL
"14b673","RA-46707","Antonov","An-26","AN26","0603","L2T",NULL,NULL,NULL,NULL
"14b678","RA-46712","Antonov","An-24RV","AN24","57310408","L2T","AGU",NULL,NULL,NULL
"14b896","RA-47254","Antonov","An-24RV","AN24","27307706","L2T",NULL,NULL,NULL,NULL
"14b897","RA-47255","Antonov","An-24RV","AN24","27307707","L2T",NULL,NULL,NULL,NULL
"14b89c","RA-47260","Antonov","An-24RV","AN24","27307802","L2T","RKA",NULL,NULL,NULL
"14b8a0","RA-47264","Antonov","An-24RV","AN24","27307806","L2T",NULL,NULL,NULL,NULL
"14b8bf","RA-47295","Antonov","An-24RV","AN24","07306608","L2T",NULL,NULL,NULL,NULL
"14b8c8","RA-47304","Antonov","An-24RV","AN24","57310304","L2T","SYL",NULL,NULL,NULL
"14b8ca","RA-47306","Antonov","An-24RV","AN24","57310306","L2T",NULL,NULL,NULL,NULL
"14b8d3","RA-47315","Antonov","An-24RV","AN24","67310502","L2T","PIO",NULL,NULL,NULL
"14b8d9","RA-47321","Antonov","An-24RV","AN24","67310507","L2T",NULL,NULL,NULL,NULL
"14b8ee","RA-47342","Antonov","An-26","AN26","3601","L2T",NULL,NULL,NULL,NULL
"14b8f7","RA-47351","Antonov","An-24RV","AN24","67310510","L2T",NULL,NULL,NULL,NULL
"14b8f8","RA-47352","Antonov","An-24RV","AN24","67310601","L2T","RKA",NULL,NULL,NULL
"14b8f9","RA-47353","Antonov","An-24RV","AN24","67310602","L2T","RKA",NULL,NULL,NULL
"14b8fb","RA-47355","Antonov","An-24RV","AN24","67310604","L2T",NULL,NULL,NULL,NULL
"14b8fd","RA-47357","Antonov","An-24RV","AN24","67310606","L2T","RKA",NULL,NULL,NULL
"14b8fe","RA-47358","Antonov","An-24RV","AN24","67310607","L2T",NULL,NULL,NULL,NULL
"14b8ff","RA-47359","Antonov","An-24RV","AN24","67310608","L2T",NULL,NULL,NULL,NULL
"14b900","RA-47360","Antonov","An-24RV","AN24","67310704","L2T","SYL",NULL,NULL,NULL
"14b903","RA-47363","Antonov","An-24RV","AN24","77310707","L2T","SYL",NULL,NULL,NULL
"14b906","RA-47366","Antonov","An-24RV","AN24","77310804","L2T","AGU",NULL,NULL,NULL
"14b907","RA-47367","Antonov","An-24RV","AN24","77310806","L2T",NULL,NULL,NULL,NULL
"14b92e","RF-93993","Antonov","An-26","AN26","5505","L2T",NULL,NULL,NULL,NULL
"14b933","RA-47411","Antonov","An-26","AN26","6002","L2T",NULL,NULL,NULL,NULL
"14ba4e","RA-47694","Antonov","An-24RV","AN24","27307601","L2T","DRU",NULL,NULL,NULL
"14ba51","RA-47697","Antonov","An-24RV","AN24","27307604","L2T","PSW",NULL,NULL,NULL
"14bab7","RA-47799","Antonov","An-24RV","AN24","17306808","L2T","RKA",NULL,NULL,NULL
"14bab8","RA-47800","Antonov","An-24RV","AN24","17306809","L2T","PSW",NULL,NULL,NULL
"14babd","RA-47805","Antonov","An-24RV","AN24","17306907","L2T",NULL,NULL,NULL,NULL
"14baca","RA-47818","Antonov","An-24RV","AN24","17307107","L2T","AGU",NULL,NULL,NULL
"14bacc","RA-47820","Antonov","An-24RV","AN24","17307201","L2T",NULL,NULL,NULL,NULL
"14bacd","RA-47821","Antonov","An-24RV","AN24","17307202","L2T",NULL,NULL,NULL,NULL
"14bad3","RA-47827","Antonov","An-24B","AN24","17307208","L2T",NULL,NULL,NULL,NULL
"14bae8","RA-47848","Antonov","An-24B","AN24","17307410","L2T","AGU",NULL,NULL,NULL
"14bb80","RA-48000","Antonov","An-32B","AN32","3304","L2T",NULL,NULL,NULL,NULL
"14c070","RA-49264","Antonov","An-24RT","AN24","0911504","L2T",NULL,NULL,NULL,NULL
"14c07e","RA-49278","Antonov","An-24RV","AN24","47309808","L2T",NULL,NULL,NULL,NULL
"14c07f","RA-49279","Antonov","An-24RV","AN24","17306905","L2T",NULL,NULL,NULL,NULL
"14c087","RA-49287","Antonov","An-24RV","AN24","27307607","L2T",NULL,NULL,NULL,NULL
"14c54b","RA-50507","Antonov","An-2TP","AN2","1G88-34","L1P",NULL,NULL,NULL,NULL
"14c582","RA-50562","Antonov","An-2TP","AN2","1G89-39","L1P",NULL,NULL,NULL,NULL
"14c587","RA-50567","Antonov","An-2T","AN2","1G90-04","L1P",NULL,NULL,NULL,NULL
"14c593","RA-50579","Antonov","An-2V","AN2","1G131-21","L1P","FFA",NULL,NULL,NULL
"14d622","RA-54818","SibNIA","TVS-2MS","AN2","1G184-25","L1P",NULL,NULL,NULL,NULL
"14d626","RA-54822","Antonov","An-2R","AN2","1G184-29","L1P",NULL,NULL,NULL,NULL
"14d63a","RA-54842","Antonov","An-2R","AN2","1G184-49","L1P",NULL,NULL,NULL,NULL
"14d67c","RA-54908","Antonov","An-2R","AN2","1G186-56","L1P","DRU",NULL,NULL,NULL
"14d683","RA-54915","Antonov","An-2R","AN2","1G187-03","L1P",NULL,NULL,NULL,NULL
"14d684","RA-54916","Antonov","An-2R","AN2","1G187-04","L1P",NULL,NULL,NULL,NULL
"14d698","RA-54936","Antonov","An-2R","AN2","1G187-45","L1P","UTA",NULL,NULL,NULL
