icao_24bit_address,registration,manufacturer,model,aircraft_type,serial_number,description,operator,registered_at,registered_until,manufactured_at
0082d5,ZS-BBG,MD Helicopters,MD 530F,H500,0152FF,H1T,,,,
0093d0,ZS-HML,MD Helicopters,MD 500D,H500,1142D,H1T,,,,
00946a,ZS-HSJ,Kawasaki,369 HS,H500,84-0627S,H1T,,,,
0094bd,ZS-HVO,MD Helicopters,MD 500E,H500,0350E,H1T,,,,
00ad36,ZS-RCN,MD Helicopters,MD 500D,H500,49-0488D,H1T,,,,
00ad7e,ZS-RFH,MD Helicopters,MD 500E,H500,0520E,H1T,,,,
00ad7f,ZS-RFI,MD Helicopters,MD 500E,H500,0521E,H1T,,,,
00adb6,ZS-RHL,MD Helicopters,MD 600N,MD60,RN005,H1T,,,,
00af64,ZS-RXZ,MD Helicopters,MD 500E,H500,0107E,H1T,,,,
06a0c8,A7-HMC,MD Helicopters,MD 900 Explorer,EXPL,900-00126,H2T,,,,
0ae03c,MSP008,MD Helicopters,MD 600N,MD60,RN082,H1T,,,,
3003ce,I-ELLO,MD Helicopters,MD 500E,H500,0584E,H1T,,,,
3908d5,F-GCGV,MD Helicopters,MD 500D,H500,119-0623D,H1T,,,,
391711,F-GFYR,MD Helicopters,MD 500D,H500,39-0483D,H1T,,,,
391868,F-GGDI,MD Helicopters,MD 500D,H500,67-0149D,H1T,,,,
391873,F-GGDT,MD Helicopters,MD 500D,H500,67-0154D,H1T,,,,
391d65,F-GHLF,MD Helicopters,MD 500E,H500,0361E,H1T,,,,
3920e2,F-GIHC,MD Helicopters,MD 500E,H500,0376E,H1T,,,,
392577,F-GJLX,MD Helicopters,MD 500D,H500,91-1058D,H1T,,,,
3964cc,F-GZGM,MD Helicopters,MD 500E,H500,0309E,H1T,,,,
39892b,F-HCJL,MD Helicopters,MD 520N,MD52,LN301,H1T,,,,
39d5ec,F-HVPM,MD Helicopters,MD 500E,H500,0110E,H1T,,,,
3a0cca,F-ODGK,Kawasaki,369 HS,H500,85-0763S,H1T,,,,
3a1610,F-OFQQ,MD Helicopters,MD 500E,H500,0604E,H1T,,,,
3dd55e,D-HBBA,Kawasaki,369 HS,H500,34-0574S,H1T,,,,
3dd625,D-HBIR,MD Helicopters,MD 500D,H500,69-0538D,H1T,,,,
3dd785,D-HBWF,MD Helicopters,MD 900 Explorer,EXPL,900-00098,H2T,,,,
3de157,D-HFOX,MD Helicopters,MD 500D,H500,38-0289D,H1T,,,,
3de6b3,D-HHPR,Kawasaki,369 HS,H500,110-0270S,H1T,,,,
3de6e2,D-HHRM,MD Helicopters,MD 500E,H500,0357E,H1T,,,,
3de7ec,D-HIBS,MD Helicopters,MD 500D,H500,81-1035D,H1T,,,,
3de8f3,D-HILV,MD Helicopters,MD 500E,H500,0323E,H1T,,,,
3de9ae,D-HITA,MD Helicopters,MD 500E,H500,0281E,H1T,,,,
3def50,D-HKWM,MD Helicopters,MD 500E,H500,0051E,H1T,,,,
3df2b5,D-HMDX,MD Helicopters,MD 900 Explorer,EXPL,900-00036,H2T,AMB,,,
3df2ef,D-HMGD,MD Helicopters,MD 500E,H500,0556E,H1T,,,,
3df32a,D-HMIK,MD Helicopters,MD 500D,H500,127-0251D,H1T,,,,
3df437,D-HMST,MD Helicopters,MD 500E,H500,0282E,H1T,,,,
3df671,D-HNOR,Kawasaki,369 HS,H500,119-0213S,H1T,,,,
3df7ca,D-HOBY,MD Helicopters,MD 500D,H500,107-0215D,H1T,,,,
3df85c,D-HOHO,MD Helicopters,MD 500E,H500,0240E,H1T,,,,
3df8cf,D-HOLZ,MD Helicopters,MD 500E,H500,0146E,H1T,,,,
3df8d4,D-HOME,MD Helicopters,MD 500D,H500,129-0628D,H1T,,,,
3dfab7,D-HPET,MD Helicopters,MD 500D,H500,37-0095D,H1T,,,,
3dfb8e,D-HPNA,MD Helicopters,MD 900 Explorer,EXPL,900-00059,H2T,,,,
3dfb90,D-HPNC,MD Helicopters,MD 900 Explorer,EXPL,900-00064,H2T,,,,
3e0608,D-HTME,MD Helicopters,MD 500E,H500,0479E,H1T,,,,
3e0962,D-HUTE,MD Helicopters,MD 500E,H500,0203E,H1T,,,,
3e11c9,D-HXXX,MD Helicopters,MD 500E,H500,0322E,H1T,,,,
400a2c,G-SYPS,MD Helicopters,MD 900 Explorer,EXPL,900-00104,H2T,,2017-07-18,,2002-01-01
400d50,G-TCEE,MD Helicopters,MD 500C,H500,610326S,H1T,,2015-09-21,,1971-01-01
400e6b,G-MRRR,MD Helicopters,MD 500E,H500,0473E,H1T,,2015-01-09,,1991-01-01
400e7a,G-CMBS,MD Helicopters,MD 900 Explorer,EXPL,900-00111,H2T,,2017-07-17,,2005-01-01
400ff8,G-TRUE,MD Helicopters,MD 500E,H500,0490E,H1T,,2006-09-19,,1992-01-01
401161,G-HSOO,MD Helicopters,MD 500C,H500,1090208E,H1T,,2016-07-19,,1970-01-01
4012a6,B-HNT,MD Helicopters,MD 900 Explorer,EXPL,900-00102,H2T,,,,
4012a7,G-EHAA,MD Helicopters,MD 900 Explorer,EXPL,900-00079,H2T,,2010-05-07,,2000-01-01
4012a8,G-SASH,MD Helicopters,MD 900 Explorer,EXPL,900-00080,H2T,HLE,2017-09-25,,2000-01-01
4012a9,G-CEMS,MD Helicopters,MD 900 Explorer,EXPL,900-00089,H2T,,2017-09-25,,2001-01-01
4018b1,G-AYIA,MD Helicopters,MD 500C,H500,990120S,H1T,,1976-07-28,,1970-01-01
401f21,G-BIOA,MD Helicopters,MD 500D,H500,1200880D,H1T,,2000-03-30,,1980-01-01
40257d,G-LIBS,MD Helicopters,MD 500C,H500,430469S,H1T,,2004-08-03,,1973-01-01
4028d7,G-LINC,Kawasaki,369 HS,H500,43-0467S,H1T,,,,
402d00,G-OMDH,MD Helicopters,MD 500E,H500,0293E,H1T,,1990-04-06,,1988-01-01
402dbc,G-BPLZ,MD Helicopters,MD 500C,H500,910342S,H1T,,2006-04-25,,1972-01-01
402e83,G-HUKA,MD Helicopters,MD 500E,H500,0298E,H1T,,2002-02-12,,1988-01-01
402e84,G-BPYL,MD Helicopters,MD 500D,H500,1000796D,H1T,,1998-02-02,,1980-01-01
403007,G-SOOC,MD Helicopters,MD 500C,H500,1110354S,H1T,,2004-01-22,,1972-01-01
403074,G-BRTL,MD Helicopters,MD 500E,H500,0356E,H1T,,2010-11-10,,1989-01-01
40332b,G-SWEL,MD Helicopters,MD 500C,H500,610328S,H1T,,2001-12-07,,1971-01-01
4037c1,G-PETO,MD Helicopters,MD 500M Defender,H500,520214M,H1T,,2012-02-16,,1972-01-01
403d57,G-DIGS,MD Helicopters,MD 500C,H500,890105E,H1T,,2017-04-27,,1969-01-01
403df1,G-WPAS,MD Helicopters,MD 900 Explorer,EXPL,900-00053,H2T,,,,
403f72,G-MRAJ,MD Helicopters,MD 500E,H500,0010E,H1T,,1998-03-19,,1983-01-01
403fa9,G-SSCL,MD Helicopters,MD 500E,H500,0491E,H1T,,1998-04-25,,1991-01-01
404059,G-BXZK,MD Helicopters,MD 900 Explorer,EXPL,900-00057,H2T,,2017-07-18,,1998-01-01
40408a,G-KAAT,MD Helicopters,MD 900 Explorer,EXPL,900-00056,H2T,,2000-02-22,,1998-01-01
404168,G-HKHM,MD Helicopters,MD 500D,H500,711019D,H1T,,2014-01-15,,1981-01-01
404256,G-KSSH,MD Helicopters,MD 900 Explorer,EXPL,900-00062,H2T,,2007-09-21,,1998-01-01
404278,G-SUSX,MD Helicopters,MD 900 Explorer,EXPL,900-00065,H2T,,2017-07-17,,1999-01-01
4043ad,G-EHMS,MD Helicopters,MD 900 Explorer,EXPL,900-00068,H2T,,2000-07-12,,2000-01-01
4043f8,G-SASR,MD Helicopters,MD 900 Explorer,EXPL,900-00074,H2T,,2015-08-24,,2000-01-01
404443,G-YPOL,MD Helicopters,MD 900 Explorer,EXPL,900-00078,H2T,,2017-07-17,,2000-01-01
40448b,G-HAAT,MD Helicopters,MD 900 Explorer,EXPL,900-00081,H2T,,2008-08-15,,2000-01-01
4044aa,G-HPOL,MD Helicopters,MD 900 Explorer,EXPL,900-00082,H2T,,2017-05-19,,2000-01-01
4044b8,G-OGJP,MD Helicopters,MD 500E,H500,0512E,H1T,,2012-06-12,,1993-01-01
404d2f,G-GECO,MD Helicopters,MD 500C,H500,140557S,H1T,,2011-04-27,,1974-01-01
405012,G-KAYS,MD Helicopters,MD 500E,H500,0157E,H1T,,2017-01-19,,1985-01-01
40582c,G-GMPX,MD Helicopters,MD 900 Explorer,EXPL,900-00122,H2T,,2017-07-17,,2007-01-01
405f74,G-OHGA,Hughes,OH-6A Cayuse,H500,301381,H1T,,2009-01-05,,1969-01-01
4063db,G-HEWZ,MD Helicopters,MD 500C,H500,940649S,H1T,,2017-03-06,,1974-01-01
406417,G-HUEZ,MD Helicopters,MD 500E,H500,0544E,H1T,,2017-03-14,,1999-01-01
406419,G-EHEM,MD Helicopters,MD 900 Explorer,EXPL,900-00134,H2T,,2017-06-23,,2009-01-01
406496,G-MUDD,MD Helicopters,MD 500E,H500,0325E,H1T,,2010-11-24,,1989-01-01
4064d9,G-COTH,MD Helicopters,MD 900 Explorer,EXPL,900-00085,H2T,PLC,2010-12-15,,2001-01-01
406869,G-UMBY,MD Helicopters,MD 500E,H500,0346E,H1T,,2012-10-10,,1989-01-01
4068da,G-HMDX,MD Helicopters,MD 900 Explorer,EXPL,900-00121,H2T,,2012-12-20,,2007-01-01
4068db,G-KSSA,MD Helicopters,MD 900 Explorer,EXPL,900-00123,H2T,,2012-12-20,,2007-01-01
406b1e,G-CIOS,MD Helicopters,MD 900 Explorer,EXPL,900-00103,H2T,,2015-07-14,,2002-01-01
406c1b,G-CNWL,MD Helicopters,MD 900 Explorer,EXPL,900-00124,H2T,,2014-10-24,,2008-01-01
406cf2,G-HWKW,MD Helicopters,MD 500E,H500,0537E,H1T,,2014-12-22,,1998-01-01
406ef2,G-LNDN,MD Helicopters,MD 900 Explorer,EXPL,900-00125,H2T,,2015-08-18,,2008-01-01
406fe9,G-CIWU,MD Helicopters,MD 500E,H500,0447E,H1T,URY,2016-07-19,,1991-01-01
407063,G-CODA,MD Helicopters,MD 500E,H500,0590E,H1T,,2016-04-27,,2009-01-01
407072,G-MCDD,MD Helicopters,MD 500D,H500,1111D,H1T,,2017-07-13,,1982-01-01
40718e,G-NTAR,MD Helicopters,MD 600N,MD60,RN073,H1T,,2017-06-19,,2008-01-01
407242,G-MDLE,MD Helicopters,MD 500N,MD52,LN108,H1T,,2016-11-22,,2008-01-01
440173,OE-XWH,MD Helicopters,MD 900 Explorer,EXPL,900-0032,H2T,,,,
44058e,OE-XWF,MD Helicopters,MD 900 Explorer,EXPL,900-0017,H2T,,,,
4406af,OE-XII,MD Helicopters,MD 900 Explorer,EXPL,900-00041,H2T,,,,
440716,OE-XLL,MD Helicopters,MD 900 Explorer,EXPL,900-00091,H2T,,,,
4495b3,OO-EMS,MD Helicopters,MD 900 Explorer,EXPL,900-00020,H2T,,,,
44b288,OO-LTH,MD Helicopters,MD 500E,H500,0469E,H1T,,,,
44b8a1,OO-NEA,MD Helicopters,MD 500E,H500,0419E,H1T,,,,
44b901,OO-NHA,MD Helicopters,MD 900 Explorer,EXPL,900-00129,H2T,,,,
44b906,OO-NHF,MD Helicopters,MD 900 Explorer,EXPL,900-00015,H2T,,,,
44b909,OO-NHI,MD Helicopters,MD 900 Explorer,EXPL,900-00137,H2T,,,,
44b90c,OO-NHL,MD Helicopters,MD 900 Explorer,EXPL,900-00119,H2T,,,,
44c1e3,G-14,MD Helicopters,MD 520N,MD52,LN086,H1T,,,,
44c1e4,G-15,MD Helicopters,MD 520N,MD52,LN087,H1T,,,,
44c1e5,G-10,MD Helicopters,MD 900 Explorer,EXPL,900-00034,H2T,,,,
44c1e7,G-11,MD Helicopters,MD 900 Explorer,EXPL,900-00045,H2T,,,,
44c1e8,G-12,MD Helicopters,MD 900 Explorer,EXPL,900-00038,H2T,,,,
44c1e9,G-16,MD Helicopters,MD 900 Explorer,EXPL,900-00132,H2T,,,,
461298,OH-HBC,MD Helicopters,MD 500D,H500,120-0892D,H1T,,,,
46136d,OH-HJH,MD Helicopters,MD 500D,H500,80-0774D,H1T,,,,
4613dc,OH-HNO,MD Helicopters,MD 500D,H500,79-0543D,H1T,,,,
4613dd,OH-HNP,MD Helicopters,MD 500D,H500,126-0066D,H1T,,,,
4613df,OH-HNR,MD Helicopters,MD 500D,H500,77-0166D,H1T,,,,
4613e5,OH-HNX,MD Helicopters,MD 500D,H500,47-0112D,H1T,,,,
46151e,OH-HZY,MD Helicopters,MD 500D,H500,1096D,H1T,,,,
46a06d,SX-HCM,Kawasaki,369 HS,H500,6603,H1T,,,,
46a097,SX-HDW,Kawasaki,369 HS,H500,109-0207S,H1T,,,,
46a143,SX-HJC,Kawasaki,369 HS,H500,52-0382S,H1T,,,,
47844f,LN-OSK,MD Helicopters,MD 500E,H500,0261E,H1T,,,,
4786e6,LN-OTC,Kawasaki,369 HS,H500,89-0112S,H1T,,,,
48b16b,SP-MLL,MD Helicopters,MD 500E,H500,0015E,H1T,COO,,,
49204b,CS-HBK,MD Helicopters,MD 500E,H500,0165E,H1T,,,,
49204c,CS-HBL,MD Helicopters,MD 500E,H500,0377E,H1T,,,,
49d000,OK-PKS,MD Helicopters,MD 500E,H500,0191E,H1T,,,,
49d071,OK-YIK,MD Helicopters,MD 520N,MD52,LN103,H1T,,,,
49d0d6,OK-EAI,MD Helicopters,MD 500E,H500,0392E,H1T,,,,
49d215,OK-HSO,MD Helicopters,MD 500E,H500,0200E,H1T,,,,
4aa88c,SE-JDL,MD Helicopters,MD 500E,H500,0018E,H1T,,,,
4aaa05,SE-JPE,MD Helicopters,MD 500D,H500,1099D,H1T,,,,
4b3e8c,HB-XRW,MD Helicopters,MD 500E,H500,0231E,H1T,,1988-04-25,,1987-01-01
4b3f3b,HB-XYP,MD Helicopters,MD 500N,MD52,LN052,H1T,,1994-02-08,,1993-01-01
4b422a,HB-ZBM,MD Helicopters,MD 500N,MD52,LN088,H1T,,2014-03-17,,1999-01-01
4b424e,HB-ZCW,MD Helicopters,MD 900 Explorer,EXPL,900-00019,H2T,,2001-03-07,,1995-01-01
4b4257,HB-ZDF,MD Helicopters,MD 900 Explorer,EXPL,900-00114,H2T,,2004-12-24,,2003-01-01
4b42b4,HB-ZGU,MD Helicopters,MD 600N,MD60,RN053,H1T,,,,
4b43c9,HB-ZRL,MD Helicopters,MD 500D,H500,700748D,H1T,,2014-04-01,,1980-01-01
4b43ca,HB-ZRM,MD Helicopters,MD 500N,MD52,LN076,H1T,,2015-02-10,,1995-01-01
4b43e9,HB-ZSR,MD Helicopters,MD 530F,H500,0147FF,H1T,,2015-12-21,,2007-01-01
4b43fa,HB-ZTI,MD Helicopters,MD 500N,MD52,LN071,H1T,,2012-08-03,,1995-01-01
4b4456,HB-ZWW,MD Helicopters,MD 500E,H500,607E,H1T,,2012-09-14,,2011-01-01
4b4480,HB-ZYM,MD Helicopters,MD 530F,H500,0178FF,H1T,,2011-08-18,,2011-01-01
4ba1a3,TC-HMC,MD Helicopters,MD 500D,H500,50-0696D,H1T,,,,
4ba26f,TC-HSO,MD Helicopters,MD 500E,H500,0591E,H1T,,,,
4d0287,LX-HMD,MD Helicopters,MD 900 Explorer,EXPL,900-00033,H2T,LUV,,,
4d0288,LX-HPG,MD Helicopters,MD 900 Explorer,EXPL,900-00013,H2T,LUV,,,
4d0289,LX-HMS,MD Helicopters,MD 900 Explorer,EXPL,900-00037,H2T,LUV,,,
4d028a,LX-HRC,MD Helicopters,MD 900 Explorer,EXPL,900-00071,H2T,LUV,,,
4d0292,LX-HAR,MD Helicopters,MD 900 Explorer,EXPL,900-00105,H2T,LUV,,,
4d03fb,LX-PGA,MD Helicopters,MD 900 Explorer,EXPL,900-00106,H2T,,,,
505c8d,OM-MDM,MD Helicopters,MD 530F,H500,0158FF,H1T,,,,
71c903,HL9103,MD Helicopters,MD 500D,H500,126-0043D,H1T,,,,
71c927,HL9127,MD Helicopters,MD 520N,MD52,LN010,H1T,,,,
71c930,HL9130,MD Helicopters,MD 500D,H500,71-1032D,H1T,,,,
71c935,HL9135,MD Helicopters,MD 520N,MD52,LN044,H1T,,,,
71c940,HL9140,MD Helicopters,MD 500D,H500,81-1060D,H1T,,,,
71c943,HL9143,MD Helicopters,MD 500D,H500,49-0487D,H1T,,,,
71c946,HL9146,MD Helicopters,MD 500D,H500,39-0482D,H1T,,,,
71c947,HL9147,MD Helicopters,MD 500D,H500,89-0583D,H1T,,,,
71c956,HL9156,MD Helicopters,MD 500D,H500,51-0966D,H1T,,,,
71c988,HL9188,MD Helicopters,MD 500D,H500,116-0029D,H1T,,,,
71cb04,HL9304,MD Helicopters,MD 500D,H500,59-0519D,H1T,,,,
739453,4X-BJK,MD Helicopters,MD 500E,H500,0450E,H1T,,,,
739465,4X-BDJ,MD Helicopters,MD 500E,H500,0315E,H1T,,,,
75829f,RP-C8998,MD Helicopters,MD 600N,MD60,RN077,H1T,,,,
7c0324,VH-AWM,MD Helicopters,MD 500E,H500,0487E,H1T,,,,1991-01-01
7c0cc0,VH-CSY,MD Helicopters,MD 500D,H500,610998D,H1T,,,,1981-01-01
7c1665,VH-EPJ,MD Helicopters,MD 600N,MD60,RN032,H1T,,,,1998-01-01
7c1673,VH-EPX,MD Helicopters,MD 900 Explorer,EXPL,900-00023,H2T,,,,
7c1675,VH-EPZ,MD Helicopters,MD 500N,MD52,LN053,H1T,,,,1992-01-01
7c2689,VH-HWB,MD Helicopters,MD 500C,H500,820401S,H1T,,,,1972-01-01
7c2a60,VH-INM,MD Helicopters,MD 500N,MD52,LN089,H1T,,,,1999-01-01
7c2a6c,VH-INY,MD Helicopters,MD 520N,MD52,LN002,H1T,,,,
7c35ee,VH-KXS,MD Helicopters,MD 500D,H500,570139D,H1T,,,,1977-01-01
7c3d30,VH-MDE,MD Helicopters,MD 500E,H500,0333E,H1T,,,,1989-01-01
7c43ee,VH-NPC,MD Helicopters,MD 500E,H500,0117E,H1T,,,,1985-01-01
7c43f3,VH-NPH,MD Helicopters,MD 500E,H500,0352E,H1T,,,,1989-01-01
7c4d7f,VH-PLD,MD Helicopters,MD 500D,H500,510952D,H1T,,,,1981-01-01
7c4d81,VH-PLF,MD Helicopters,MD 530F,H500,0010F,H1T,,,,1984-01-01
7c4d84,VH-PLI,MD Helicopters,MD 500D,H500,990584D,H1T,,,,1979-01-01
7c4d85,VH-PLJ,MD Helicopters,MD 500D,H500,1280445D,H1T,,,,1979-01-01
7c4d90,VH-PLU,MD Helicopters,MD 500E,H500,0384E,H1T,,,,1991-01-01
7c57d2,VH-RMS,Kawasaki,369 HS,H500,73-0501S,H1T,,,,
7c5e05,VH-SUV,MD Helicopters,MD 500E,H500,0421E,H1T,,,,
7c70f8,VH-WLM,Kawasaki,369 HS,H500,6623,H1T,,,,
7c7470,VH-XAA,Kawasaki,369 HS,H500,101-0357S,H1T,,,,
8404f5,JA01AP,MD Helicopters,MD 900 Explorer,EXPL,900-00072,H2T,,,,
840889,JA02AP,MD Helicopters,MD 900 Explorer,EXPL,900-00113,H2T,,,,
861ac6,JA600N,MD Helicopters,MD 600N,MD60,RN051,H1T,,,,
861e4a,JA6106,MD Helicopters,MD 500E,H500,0496E,H1T,,,,
861e4b,JA6107,MD Helicopters,MD 500E,H500,0497E,H1T,,,,
8634d5,JA6789,MD Helicopters,MD 900 Explorer,EXPL,900-00028,H2T,,,,
8634ee,JA6790,MD Helicopters,MD 900 Explorer,EXPL,900-00024,H2T,,,,
863ae6,JA6902,MD Helicopters,MD 900 Explorer,EXPL,900-00060,H2T,,,,
863aea,JA6906,MD Helicopters,MD 900 Explorer,EXPL,900-00055,H2T,,,,
863aec,JA6908,MD Helicopters,MD 900 Explorer,EXPL,900-00073,H2T,,,,
863aed,JA6909,MD Helicopters,MD 900 Explorer,EXPL,900-00130,H2T,,,,
863b07,JA6911,MD Helicopters,MD 900 Explorer,EXPL,900-00088,H2T,,,,
863b09,JA6913,MD Helicopters,MD 900 Explorer,EXPL,900-00100,H2T,,,,
863b0a,JA6914,MD Helicopters,MD 900 Explorer,EXPL,900-00075,H2T,,,,
872872,JA9034,Kawasaki,369 HS,H500,6601,H1T,,,,
872877,JA9039,Kawasaki,369 HS,H500,6602,H1T,,,,
872898,JA9048,Kawasaki,369 HS,H500,6606,H1T,,,,
8728b2,JA9050,Kawasaki,369 HS,H500,6610,H1T,,,,
8728b6,JA9054,Kawasaki,369 HS,H500,6611,H1T,,,,
8728b9,JA9057,Kawasaki,369 HS,H500,6612,H1T,,,,
87293a,JA9090,Kawasaki,369 HS,H500,6625,H1T,,,,
872943,JA9099,Kawasaki,369 HS,H500,6627,H1T,,,,
872bc3,JA9115,Kawasaki,369 HS,H500,6615,H1T,,,,
872c47,JA9151,Kawasaki,369 HS,H500,6636,H1T,,,,
872c69,JA9161,Kawasaki,369 HS,H500,6639,H1T,,,,
872caf,JA9183,Kawasaki,369 HS,H500,6641,H1T,,,,
872cb1,JA9185,Kawasaki,369 HS,H500,6640,H1T,,,,
872f34,JA9204,Kawasaki,369 HS,H500,6647,H1T,,,,
872f39,JA9209,Kawasaki,369 HS,H500,6648,H1T,,,,
872f79,JA9225,Kawasaki,369 HS,H500,6649,H1T,,,,
872fbb,JA9243,MD Helicopters,MD 500D,H500,6703D,H1T,,,,
872fc0,JA9248,Kawasaki,369 HS,H500,6650,H1T,,,,
872fdd,JA9253,MD Helicopters,MD 500D,H500,6705D,H1T,,,,
872fe3,JA9259,MD Helicopters,MD 500D,H500,6706D,H1T,,,,
873706,JA9454,MD Helicopters,MD 500D,H500,6709D,H1T,,,,
a0005c,N1DQ,Kawasaki,369 HS,H500,63-0491S,H1T,,,,
a004c6,N100AT,MD Helicopters,MD 500D,H500,50-0718D,H1T,,,,
a00a12,N101SY,Hughes,OH-6A Cayuse,H500,201374,H1T,,,2023-04-30,1970-01-01
a00c5b,N102CG,MD Helicopters,MD 500N,MD52,LNO85,H1T,,,2021-07-31,1998-01-01
a00c63,N102CQ,MD Helicopters,MD 500E,H500,0250E,H1T,,,2023-07-31,
a00c69,N102CW,MD Helicopters,MD 500D,H500,870184D,H1T,,,2022-09-30,1977-01-01
a00d56,N102NH,MD Helicopters,MD 500D,H500,11-0826D,H1T,,,,
a01012,N103CG,MD Helicopters,MD 500N,MD52,LN102,H1T,,,2021-07-31,2006-01-01
a0110d,N103NH,MD Helicopters,MD 500D,H500,90-0787D,H1T,,,,
a0163b,N1042N,Kawasaki,369 HS,H500,90-0251S,H1T,,,,
a017d0,N105FM,Kawasaki,369 HS,H500,81-0340S,H1T,,,,
a0181a,N105JL,MD Helicopters,MD 500D,H500,90-0807D,H1T,,,,
a01edb,N107BN,Hughes,OH-6A Cayuse,H500,701438,H1T,,,2023-06-30,
a0204b,N107SF,MD Helicopters,MD 500D,H500,1280405D,H1T,,,2022-07-31,1978-01-01
a022d3,N108EC,MD Helicopters,MD 500D,H500,811049D,H1T,,,2024-03-31,1982-01-01
a023bf,N108PP,MD Helicopters,MD 500E,H500,0578E,H1T,,,,
a025e9,N1088N,MD Helicopters,MD 500D,H500,300679D,H1T,TMS,,2023-10-31,1980-01-01
a02616,N1089Y,MD Helicopters,MD 500D,H500,51-0962D,H1T,,,,
a0271f,N109LB,MD Helicopters,MD 500E,H500,0455E,H1T,,,2021-10-31,1991-01-01
a028ac,N1091P,MD Helicopters,MD 500D,H500,300683D,H1T,TMS,,2024-01-31,1980-01-01
a028af,N1091S,MD Helicopters,MD 500D,H500,300691D,H1T,TMS,,2023-10-31,1980-01-01
a028cc,N1092L,MD Helicopters,MD 500D,H500,410940D,H1T,,,2022-08-31,
a0293c,N1095T,MD Helicopters,MD 500D,H500,80-0769D,H1T,,,,
a029eb,N11AS,MD Helicopters,MD 500D,H500,790541D,H1T,,,2023-06-30,1979-01-01
a02c2f,N11ZX,MD Helicopters,MD 500C,H500,640609S,H1T,,,2021-08-31,1974-01-01
a02c53,N110BG,MD Helicopters,MD 500D,H500,61-0949D,H1T,,,,
a02ebb,N1101N,MD Helicopters,MD 500D,H500,510960D,H1T,,,2024-02-29,1981-01-01
a02ed5,N1102D,MD Helicopters,MD 500D,H500,900806D,H1T,,,2023-11-30,1980-01-01
a02f0c,N1103Z,MD Helicopters,MD 500D,H500,90-0809D,H1T,,,,
a02f12,N11035,MD Helicopters,MD 500D,H500,90-0810D,H1T,,,,
a02f57,N11054,MD Helicopters,MD 500D,H500,310910D,H1T,,,2022-10-31,1981-01-01
a02f59,N11056,MD Helicopters,MD 500D,H500,310905D,H1T,,,2023-01-31,1981-01-01
a02f64,N1106G,MD Helicopters,MD 500D,H500,510955D,H1T,,,2024-04-30,1981-01-01
a02f75,N1106Z,MD Helicopters,MD 500D,H500,210900D,H1T,,,2023-03-31,1981-01-01
a02f8d,N1107N,MD Helicopters,MD 500D,H500,210902D,H1T,,,2021-10-31,1981-01-01
a02f8e,N1107P,MD Helicopters,MD 500D,H500,210897D,H1T,TMS,,2024-04-30,1981-01-01
a02f92,N1107T,MD Helicopters,MD 500D,H500,210898D,H1T,,,2023-10-31,1981-01-01
a02fbe,N11082,MD Helicopters,MD 500D,H500,1100845D,H1T,,,2022-05-31,1980-01-01
a02fee,N111AD,MD Helicopters,MD 500D,H500,400704D,H1T,,,2022-02-28,1980-01-01
a03251,N1110Q,MD Helicopters,MD 500D,H500,611011D,H1T,,,2022-07-31,1981-01-01
a032a3,N11122,MD Helicopters,MD 500D,H500,30-0710D,H1T,,,,
a033b2,N112AS,MD Helicopters,MD 500D,H500,900808D,H1T,,,2021-10-31,1980-01-01
a03819,N113HT,MD Helicopters,MD 500D,H500,78-0314D,H1T,,,,
a03a1c,N1133C,MD Helicopters,MD 500C,H500,940636S,H1T,,,2024-03-31,1974-01-01
a03f2d,N115EC,MD Helicopters,MD 500C,H500,110292S,H1T,,,2023-09-30,1971-01-01
a03f79,N115HD,MD Helicopters,MD 500D,H500,711020D,H1T,,,2021-09-30,1981-01-01
a04206,N1156X,Hughes,OH-6A Cayuse,H500,98-0734,H1T,,,,
a0422e,N11572,Hughes,OH-6A Cayuse,H500,0477,H1T,,,,
a042e4,N116EC,MD Helicopters,MD 500C,H500,110274S,H1T,,,2022-10-31,1970-01-01
a04d5a,N11879,MD Helicopters,MD 500D,H500,47-0118D,H1T,,,,
a0532d,N12UT,Hughes,OH-6A Cayuse,H500,0038,H1T,,,,
a063d7,N124PD,MD Helicopters,MD 500E,H500,0502E,H1T,,,2023-05-31,1992-01-01
a0673b,N125KW,MD Helicopters,MD 500E,H500,0336E,H1T,,,2022-10-31,1989-01-01
a06af2,N126KW,MD Helicopters,MD 500E,H500,0489E,H1T,,,2023-05-31,1991-01-01
a072b3,N128PD,MD Helicopters,MD 520N,MD52,LN062,H1T,,,,
a079c2,N13KJ,MD Helicopters,MD 500E,H500,0444E,H1T,,,2022-09-30,1991-01-01
a07a6c,N13SD,Hughes,OH-6A Cayuse,H500,380376,H1T,,,2022-09-30,
a07ad0,N13WD,MD Helicopters,MD 500C,H500,150685S,H1T,,,2022-11-30,1975-01-01
a07ef3,N131AL,MD Helicopters,MD 500D,H500,1170230D,H1T,,,2024-02-29,1977-01-01
a07f0d,N131BM,MD Helicopters,MD 500E,H500,0251E,H1T,,,,
a08029,N131NW,MD Helicopters,MD 500D,H500,1131D,H1T,,,2022-05-31,1982-01-01
a080a9,N131TZ,MD Helicopters,MD 530F,H500,0142FF,H1T,,,2022-10-31,2000-01-01
a08437,N132SH,MD Helicopters,MD 500D,H500,116-0031D,H1T,,,,
a08677,N133BH,MD Helicopters,MD 500C,H500,990122S,H1T,,,2024-04-30,1969-01-01
