icao_24bit_address,registration,manufacturer,model,aircraft_type,serial_number,description,operator,registered_at,registered_until,manufactured_at
0006ab,I-AMCH,Cessna,152,C152,15285885,L1P,,,,
008037,ZS-ABM,Cessna,208B Grand Caravan,C208,208B-1168,L1T,,,,
008038,ZS-ABN,Cessna,208B Grand Caravan,C208,208B-1289,L1T,,,,
008039,ZS-ABO,Cessna,208B Grand Caravan,C208,208B-2250,L1T,,,,
008049,ZS-ACE,Cessna,501 Citation I/SP,C501,501-0245,L2J,,,,
008095,ZS-AFC,Cessna,208B Grand Caravan,C208,208B-1041,L1T,,,,
008096,ZS-AFD,Cessna,510 Citation Mustang,C510,510-0134,L2J,,,,
00811b,ZS-AKG,Cessna,680 Citation Sovereign,C680,680-0254,L2J,,,,
0081d1,ZS-ARG,Cessna,551 Citation II/SP,C551,551-0163,L2J,,,,
0081f1,ZS-ASM,Cessna,441 Conquest II,C441,441-0698,L2T,,,,
00820e,ZS-ATP,Cessna,208B Grand Caravan,C208,208B-0351,L1T,,,,
0084e5,ZS-BVO,Cessna,550B Citation Bravo,C55B,550-0942,L2J,,,,
00856a,ZS-CAR,Cessna,550 Citation S/II,C550,S550-0078,L2J,,,,
0085a3,ZS-CCW,Cessna,560XL Citation Excel,C56X,560-5112,L2J,,,,
0085fc,ZS-CGH,Cessna,208B Grand Caravan,C208,208B-2297,L1T,COO,,,
008798,ZS-CWD,Cessna,501 Citation I/SP,C501,501-0049,L2J,,,,
00879b,ZS-CWG,Cessna,550 Citation S/II,C550,S550-0138,L2J,,,,
008877,ZS-DES,Cessna,550 Citation S/II,C550,S550-0087,L2J,,,,
008887,ZS-DFI,Cessna,510 Citation Mustang,C510,510-0093,L2J,SFE,,,
0088a0,ZS-DGH,Cessna,208B Grand Caravan,C208,208B-2154,L1T,,,,
0088e5,ZS-DIY,Cessna,525A CitationJet CJ2+,C25A,525A-0458,L2J,,,,
008992,ZS-DPP,Cessna,525B CitationJet CJ3,C25B,525B-0211,L2J,,,,
008a2a,ZS-DVL,Cessna,208B Grand Caravan,C208,208B-2243,L1T,COO,,,
008ab2,ZS-EAR,Cessna,208B Grand Caravan,C208,208B-0796,L1T,,,,
008aef,ZS-EDA,Cessna,550 Citation S/II,C550,S550-0126,L2J,,,,
008c40,ZS-EPZ,Cessna,208B Grand Caravan,C208,208B-1233,L1T,,,,
008d8f,ZS-FCW,Cessna,525 Citation M2,C25M,525-0834,L2J,,,,
008e6c,ZS-FLJ,Cessna,560 Citation V,C560,560-0536,L2J,,,,
008f97,ZS-FWW,Cessna,208B Grand Caravan,C208,208B-1094,L1T,COO,,,
0097df,ZS-JAK,Cessna,208B Grand Caravan,C208,208B-0692,L1T,COO,,,
0097ec,ZS-JAX,Cessna,208B Grand Caravan,C208,208B-0893,L1T,,,,
009849,ZS-JEM,Cessna,208B Grand Caravan,C208,208B-0912,L1T,,,,
0098af,ZS-JIK,Cessna,510 Citation Mustang,C510,510-0092,L2J,,,,
00991f,ZS-JMS,Cessna,208B Grand Caravan,C208,208B-0856,L1T,COO,,,
0099e9,ZS-JUM,Cessna,208B Grand Caravan,C208,208B-2433,L1T,,,,
009b21,ZS-KGM,Cessna,208B Grand Caravan,C208,208B-1116,L1T,,,,
009c0b,ZS-KPM,Cessna,510 Citation Mustang,C510,510-0091,L2J,,,,
009c61,ZS-KSU,Cessna,425 Conquest I,C425,425-0115,L2T,,,,
009d3a,ZS-LBD,Cessna,208B Grand Caravan,C208,208B-1082,L1T,,,,
009d80,ZS-LDV,Cessna,500 Citation I,C500,500-0418,L2J,,,,
009d86,ZS-LEB,Cessna,208B Grand Caravan,C208,208B-0605,L1T,,,,
009df3,ZS-LIG,Cessna,550 Citation II,C550,550-0474,L2J,LMG,,,
00a009,ZS-MCU,Cessna,500 Citation I,C500,500-0137,L2J,,,,
00a05f,ZS-MGC,Cessna,208B Grand Caravan EX,C208,208B-5209,L1T,,,,
00a094,ZS-MID,Cessna,208B Grand Caravan,C208,208B-2226,L1T,COO,,,
00a0ec,ZS-MLN,Cessna,551 Citation II/SP,C551,551-0285,L2J,LMG,,,
00a0f0,ZS-MLR,Cessna,208B Grand Caravan EX,C208,208B-5147,L1T,,,,
00a0f1,ZS-MLS,Cessna,208B Grand Caravan EX,C208,208B-5152,L1T,,,,
00a0f2,ZS-MLT,Cessna,208B Grand Caravan EX,C208,208B-5155,L1T,,,,
00a0f5,ZS-MLW,Cessna,208B Grand Caravan EX,C208,208B-5160,L1T,,,,
00a1be,ZS-MTP,Cessna,208B Grand Caravan EX,C208,208B-5275,L1T,COO,,,
00a1db,ZS-MUS,Cessna,510 Citation Mustang,C510,510-0137,L2J,,,,
00a2be,ZS-NDL,Cessna,208B Grand Caravan,C208,208B-1051,L1T,COO,,,
00a2ca,ZS-NDX,Cessna,560 Citation V,C560,560-0152,L2J,,,,
00a313,ZS-NGS,Cessna,560 Citation V,C560,560-0241,L2J,,,,
00a33d,ZS-NII,Cessna,550 Citation II,C550,550-0168,L2J,,,,
00a34e,ZS-NIZ,Cessna,208B Grand Caravan,C208,208B-0353,L1T,,,,
00a36f,ZS-NKG,Cessna,208 Caravan,C208,208-0178,L1T,,,,
00a3c1,ZS-NNK,Cessna,208B Grand Caravan,C208,208B-0461,L1T,,,,
00a575,ZS-OEE,Reims Aviation,F406 Caravan II,F406,F406-0023,L2T,,,,
00a5d8,ZS-OHZ,Cessna,560XL Citation Excel,C56X,560-5079,L2J,,,,
00a5dd,ZS-OIE,Cessna,550 Citation II,C550,550-0480,L2J,,,,
00a62d,ZS-OLG,Cessna,208B Grand Caravan,C208,208B-2394,L1T,LFI,,,
00a674,ZS-ONZ,Cessna,425 Conquest I,C425,425-0075,L2T,,,,
00a693,ZS-OPE,Cessna,208B Grand Caravan,C208,208B-0687,L1T,NRK,,,
00a6cd,ZS-ORK,Cessna,208B Grand Caravan,C208,208B-0336,L1T,SHM,,,
00a70a,ZS-OTT,Reims Aviation,F406 Caravan II,F406,F406-0040,L2T,,,,
00a70c,ZS-OTV,Cessna,208B Grand Caravan,C208,208B-0545,L1T,,,,
00a747,ZS-OWC,Cessna,208B Grand Caravan,C208,208B-0544,L1T,COO,,,
00a7ed,ZS-PCM,Cessna,208B Grand Caravan,C208,208B-0851,L1T,GWS,,,
00a814,ZS-PDZ,Cessna,525A CitationJet CJ2+,C25A,525A-0422,L2J,,,,
00a827,ZS-PES,Cessna,425 Conquest I,C425,425-0028,L2T,,,,
00a872,ZS-PHP,Cessna,501 Citation I/SP,C501,501-0103,L2J,,,,
00a8e7,ZS-PMC,Cessna,441 Conquest II,C441,441-0162,L2T,,,,
00a920,ZS-POH,Cessna,208B Grand Caravan,C208,208B-0868,L1T,,,,
00a9ae,ZS-PTT,Cessna,500 Citation I,C500,500-0085,L2J,,,,
00a9fc,ZS-PWT,Cessna,500 Citation I,C500,500-0076,L2J,,,,
00aa06,ZS-PXD,Cessna,500 Citation I,C500,500-0257,L2J,,,,
00ada3,ZS-RGS,Cessna,441 Conquest II,C441,441-0353,L2T,,,,1986-01-01
00afa8,ZS-SAP,Cessna,680 Citation Sovereign,C680,680-0190,L2J,,,,
00b0b5,ZS-SKY,Cessna,208B Grand Caravan EX,C208,208B-5245,L1T,,,,
00b0bd,ZS-SLG,Cessna,208B Grand Caravan,C208,208B-0772,L1T,,,,
00b0c5,ZS-SLO,Cessna,208B Grand Caravan,C208,208B-0485,L1T,,,,
00b16f,ZS-SSC,Reims Aviation,F406 Caravan II,F406,F406-0032,L2T,,,,
00b185,ZS-SSY,Reims Aviation,F406 Caravan II,F406,F406-0037,L2T,,,,
00b1a1,ZS-SUA,Cessna,550B Citation Bravo,C55B,550-1059,L2J,,,,
00b1ad,ZS-SUM,Cessna,680 Citation Sovereign,C680,680-0047,L2J,,,,
00b1ae,ZS-SUN,Cessna,208B Grand Caravan,C208,208B-0307,L1T,,,,
00b1ca,ZS-SVP,Cessna,208B Grand Caravan,C208,208B-0573,L1T,COO,,,
00b24f,ZS-TAS,Cessna,208B Grand Caravan,C208,208B-0378,L1T,RSS,,,
00b258,ZS-TBB,Cessna,208B Grand Caravan,C208,208B-2030,L1T,COO,,,
00b405,ZS-TRO,Cessna,208B Grand Caravan EX,C208,208B-5050,L1T,COO,,,
00b412,ZS-TSB,Cessna,560 Citation V,C560,560-0398,L2J,,,,
00b603,ZS-ULE,Cessna,208B Grand Caravan,C208,208B-0890,L1T,,,,
00b60b,ZS-ULM,Cessna,208B Grand Caravan,C208,208B-1022,L1T,,,,
00b61f,ZS-UMG,Cessna,208B Grand Caravan,C208,208B-1235,L1T,,,,
00b792,ZS-VAN,Cessna,208B Grand Caravan,C208,208B-0969,L1T,,,,
00bf2e,ZS-XXL,Cessna,208B Grand Caravan,C208,208B-1219,L1T,,,,
0100cf,SU-EWD,Cessna,680 Citation Sovereign,C680,680-0026,L2J,CCE,,,
0100f5,SU-SMC,Cessna,680 Citation Sovereign,C680,680-0246,L2J,,,,
0100fe,SU-SMD,Cessna,680 Citation Sovereign,C680,680-0270,L2J,,,,
0100ff,SU-SME,Cessna,680 Citation Sovereign,C680,680-0274,L2J,,,,
010127,SU-BQG,Cessna,510 Citation Mustang,C510,510-0255,L2J,,,,
010128,SU-BQH,Cessna,510 Citation Mustang,C510,510-0258,L2J,,,,
010137,SU-BRF,Cessna,680 Citation Sovereign,C680,680-0269,L2J,,,,
010148,SU-BRG,Cessna,680 Citation Sovereign,C680,680-0295,L2J,,2010-01-01,,2010-01-01
018032,5A-DRK,Cessna,560XL Citation XLS,C56X,560-5710,L2J,,,,
018039,5A-DRL,Cessna,560XL Citation XLS,C56X,560-5808,L2J,,,,
020011,CN-TJE,Cessna,525 CitationJet CJ1+,C525,525-0693,L2J,,,,
02004d,CNA-NV,Cessna,560 Citation V,C560,560-0025,L2J,,,,
02004e,CNA-NW,Cessna,560 Citation V,C560,560-0039,L2J,,,,
020078,CN-TLB,Cessna,525 CitationJet CJ1,C525,525-0312,L2J,,,,
0200a8,CN-AMJ,Cessna,560XL Citation XLS+,C56X,560-6042,L2J,,2009-12-01,,2009-01-01
0200ab,CN-AMK,Cessna,560XL Citation XLS+,C56X,560-6047,L2J,,,,
0200e7,CN-TLA,Cessna,680 Citation Sovereign,C680,680-0273,L2J,,2011-06-01,,2009-01-01
0200f4,CN-CPH,Cessna,208B Grand Caravan,C208,208B-1272,L1T,COO,,,
02011c,CN-TKX,Cessna,650 Citation VI,C650,650-0216,L2J,,,,
020126,CN-TKD,Cessna,650 Citation III,C650,650-0190,L2J,,,,
034047,TJ-ROA,Cessna,550B Citation Bravo,C55B,550-0864,L2J,COO,,,
04003d,ET-AOF,Cessna,208B Grand Caravan,C208,208B-2172,L1T,,,,
040072,ET-AMV,Cessna,208B Grand Caravan,C208,208B-2001,L1T,,,,
04c012,5Y-SLB,Cessna,208B Grand Caravan,C208,208B-0394,L1T,,,,
04c047,5Y-MNG,Cessna,550B Citation Bravo,C55B,550-0876,L2J,PHG,,,
04c05f,5Y-WHB,Cessna,560XL Citation Excel,C56X,560-5085,L2J,PHG,,,
04c061,5Y-SIR,Cessna,550B Citation Bravo,C55B,550-0995,L2J,PHG,,,
04c064,5Y-FDA,Cessna,208B Grand Caravan,C208,208B-0551,L1T,,,,
04c071,5Y-POL,Cessna,208B Grand Caravan,C208,208B-2150,L1T,,,,
04c072,5Y-GSU,Cessna,208B Grand Caravan,C208,208B-2156,L1T,,,,
04c092,5Y-BVS,Cessna,208B Grand Caravan,C208,208B-2007,L1T,,,,
04c0c8,5Y-DRS,Cessna,208B Grand Caravan,C208,208B-2107,L1T,,,,
04c0cb,5Y-GOK,Cessna,208B Grand Caravan,C208,208B-2278,L1T,,,,
04c0fc,5Y-SOP,Cessna,208B Grand Caravan,C208,208B-2367,L1T,,,,
04c105,5Y-ESU,Cessna,208B Grand Caravan,C208,208B-1021,L1T,,,,
04c132,5Y-SLA,Cessna,208B Grand Caravan,C208,208B-0574,L1T,,,,
04c14f,5Y-CEW,Cessna,208B Grand Caravan,C208,208B-2043,L1T,,,,
04c156,5Y-YWA,Cessna,208B Grand Caravan,C208,208B-2348,L1T,ELW,,,
04c174,5Y-MAG,Cessna,208B Grand Caravan,C208,208B-0920,L1T,,,,
04c176,5Y-PAA,Cessna,680 Citation Sovereign,C680,680-0094,L2J,PHG,,,
04c17f,5Y-BRE,Cessna,208B Grand Caravan,C208,208B-0987,L1T,,,,
04cdbd,5Y-SLG,Cessna,208B Grand Caravan,C208,208B-2241,L1T,,,,
04cdc9,5Y-FDC,Cessna,208B Grand Caravan,C208,208B-1280,L1T,,,,
054013,5R-MGX,Cessna,550B Citation Bravo,C55B,550-1054,L2J,,,,
054023,5R-HMR,Cessna,560XL Citation Excel,C56X,560-5209,L2J,,,,
0640f8,5N-HAR,Cessna,560XL Citation XLS+,C56X,560-6067,L2J,,,,
06414c,5N-EMS,Cessna,680 Citation Sovereign,C680,680-0342,L2J,,,,
06806e,5X-BXW,Cessna,208B Grand Caravan,C208,208B-2189,L1T,,,,
06807a,5X-SCO,Cessna,208B Grand Caravan,C208,208B-0720,L1T,,,,
068084,5X-OPE,Cessna,208B Grand Caravan,C208,208B-0858,L1T,,,,
06a18f,A7-AKA,Cessna,560 Citation V,C560,560-0059,L2J,,2012-10-01,,1990-01-01
0700e5,6V-AHF,Cessna,208B Grand Caravan,C208,208B-0634,L1T,,,,
08002d,5H-NCS,Cessna,208B Grand Caravan,C208,208B-1311,L1T,,,,
080032,5H-AAA,Cessna,208B Grand Caravan,C208,208B-2282,L1T,,,,
080035,5H-TMS,Cessna,208B Grand Caravan,C208,208B-2055,L1T,,,,
080039,5H-GUS,Cessna,208B Grand Caravan,C208,208B-1317,L1T,,,,
08003f,5H-LUX,Cessna,510 Citation Mustang,C510,510-0342,L2J,,,,
080049,5H-AAC,Cessna,208B Grand Caravan,C208,208B-2371,L1T,,,,
08004a,5H-SAV,Cessna,208B Grand Caravan EX,C208,208B-5015,L1T,,,,
080050,5H-AAH,Cessna,208B Grand Caravan EX,C208,208B-5184,L1T,,,,
08cb9d,9Q-CMZ,Cessna,208B Grand Caravan,C208,208B-0844,L1T,,,,
09006d,D2-GES,Cessna,550B Citation Bravo,C55B,550-1135,L2J,COO,,,
09009f,D2-EPI,Cessna,550B Citation Bravo,C55B,550-0958,L2J,,,,
0910c2,HP-3010,Cessna,560 Citation V,C560,560-0378,L2J,,,,
0a005e,7T-VNF,Cessna,525A CitationJet CJ2+,C25A,525A-0436,L2J,COO,,,
0a005f,7T-VCX,Cessna,560XL Citation XLS+,C56X,560-6023,L2J,,,,
0a0081,7T-VNC,Cessna,560XL Citation XLS+,C56X,560-6171,L2J,,2014-10-01,,2014-01-01
0a0097,7T-VNM,Cessna,560XL Citation XLS+,C56X,560-6230,L2J,STA,,,
0a8019,C6-SBI,Cessna,208B Grand Caravan,C208,208B-1207,L1T,,,,
0a8020,C6-ACS,Cessna,208B Grand Caravan,C208,208B-2044,L1T,COO,,,
0a8047,C6-AIP,Cessna,560 Citation V,C560,560-0270,L2J,COO,,,
0ab000,V3-HHG,Cessna,208B Grand Caravan,C208,208B-2051,L1T,TOS,,,
0ab001,V3-HGJ,Cessna,208B Grand Caravan,C208,208B-0946,L1T,MYD,,,
0ab014,V3-HHV,Cessna,208B Grand Caravan EX,C208,208B-5144,L1T,TOS,,,
0ab015,V3-HHW,Cessna,208B Grand Caravan,C208,208B-2131,L1T,TOS,,,
0ac033,FAC5055,Cessna,208 Caravan,C208,208-0286,L1T,,,,
0ac04e,HK-4304,Cessna,560 Citation V,C560,560-0355,L2J,,,,
0ac0d8,FAC5071,Cessna,208B Grand Caravan,C208,208B-2187,L1T,,,,
0ac164,PNC-0204,Cessna,441 Conquest II,C441,441-0031,L2T,,,,
0ac191,EJC-1138,Cessna,208B Grand Caravan EX,C208,208B-5035,L1T,,,,
0ac321,HK-5116,Cessna,208B Grand Caravan EX,C208,208B-5158,L1T,,,,
0ac33e,HK-5120,Cessna,525C CitationJet CJ4,C25C,525C-0073,L2J,COO,,,
0ac356,HK-3200-G,Cessna,208 Caravan,C208,208-0068,L1T,,,,
0ac36d,HK-5209,Cessna,208B Grand Caravan EX,C208,208B-5336,L1T,COO,,,
0ae000,TI-BAY,Cessna,208B Grand Caravan,C208,208B-1218,L1T,,,,
0ae00e,TI-BCX,Cessna,208B Grand Caravan,C208,208B-2058,L1T,,,,
0ae010,TI-BDL,Cessna,208B Grand Caravan,C208,208B-2097,L1T,,,,
0ae012,TI-BDX,Cessna,208B Grand Caravan,C208,208B-2246,L1T,,,,
0ae013,TI-BDY,Cessna,208B Grand Caravan,C208,208B-2248,L1T,,,,
0ae029,TI-BGA,Cessna,208B Grand Caravan EX,C208,208B-5197,L1T,,,,
0ae02a,TI-BDW,Cessna,208B Grand Caravan,C208,208B-2176,L1T,,,,
0ae036,TI-BGT,Cessna,208 Caravan,C208,208-0575,L1T,,,,
0ae04e,TI-BGB,Cessna,208B Grand Caravan EX,C208,208B-5198,L1T,,,,
0ae04f,TI-BHM,Cessna,208B Grand Caravan EX,C208,208B-5292,L1T,,,,
0b4011,TG-NAT,Cessna,208B Grand Caravan,C208,208B-2162,L1T,,,,
0b401c,TG-DAE,Cessna,441 Conquest II,C441,441-0256,L2T,COO,,,
0b402f,TG-BEA,Cessna,525A CitationJet CJ2,C25A,525A-0217,L2J,COO,,,
0b4fff,TG-RIF,Cessna,525 CitationJet CJ1,C525,525-0072,L2J,,,,
0b8002,HH-VAN,Cessna,208B Grand Caravan,C208,208B-0618,L1T,,,,
0ba00f,TI-BGX,Cessna,208B Grand Caravan,C208,208B-2244,L1T,,,,
0bc000,J8-JET,Cessna,525B CitationJet CJ3,C25B,525B-0247,L2J,COO,,,
0bc040,J8-JTS,Cessna,550 Citation II,C550,550-0490,L2J,COO,,,
0c0249,YN-CHU,Cessna,208B Grand Caravan,C208,208B-2327,L1T,,,,
0c0492,YN-CHW,Cessna,208B Grand Caravan,C208,208B-2363,L1T,,,,
0c2000,HP-1611PS,Cessna,208B Grand Caravan,C208,208B-1201,L1T,,,,
0c2062,HP-4111,Cessna,208B Grand Caravan,C208,208B-2174,L1T,COO,,,
0c2066,AN-040,Cessna,208B Grand Caravan,C208,208B-2231,L1T,,,,
0c209f,HP-1797,Cessna,501 Citation I/SP,C501,501-0002,L2J,COO,,,
0c20b1,HP-7JH,Cessna,550 Citation II,C550,550-0111,L2J,COO,,,
0c4141,HI915,Cessna,550B Citation Bravo,C55B,550-1084,L2J,,,,
0c4142,HI925,Cessna,550B Citation Bravo,C55B,550-1106,L2J,,,,
0c4144,HI955,Cessna,560XL Citation XLS,C56X,560-5521,L2J,,,,
0c4145,HI949,Cessna,510 Citation Mustang,C510,510-0326,L2J,,,,
0c4146,HI985,Cessna,680 Citation Sovereign,C680,680-0001,L2J,COO,2015-07-28,,2003-01-01
0c414b,HI1005,Cessna,525A CitationJet CJ2,C25A,525A-0098,L2J,,,,
0d0088,XA-RTS,Cessna,680 Citation Sovereign,C680,680-0016,L2J,,,,
0d0092,XB-GBN,Cessna,441 Conquest II,C441,441-0021,L2T,,,,
0d00a6,XA-UHQ,Cessna,560XL Citation XLS,C56X,560-5709,L2J,,,,
0d00b4,XA-FUD,Cessna,680 Citation Sovereign,C680,680-0053,L2J,,2007-08-01,,2005-01-01
0d0122,XA-RGS,Cessna,650 Citation III,C650,650-0189,L2J,,,,
0d0165,XB-DGA,Cessna,525 CitationJet CJ1,C525,525-0329,L2J,COO,,,
0d0187,XA-ABE,Cessna,550B Citation Bravo,C55B,550-0887,L2J,,,,
0d01b0,XC-CFE,Cessna,650 Citation VI,C650,650-0218,L2J,,,,
0d01b8,XA-UIS,Cessna,650 Citation III,C650,650-0186,L2J,,,,
0d01bd,XA-FUM,Cessna,550B Citation Bravo,C55B,550-0989,L2J,,,,
0d01bf,XA-TKZ,Cessna,560XL Citation Excel,C56X,560-5208,L2J,,,,
0d01c1,XA-GEN,Cessna,550B Citation Bravo,C55B,550-0999,L2J,,,,
0d01cd,XA-TUF,Cessna,208B Grand Caravan,C208,208B-0941,L1T,COO,,,
0d01f2,XA-SDI,Cessna,550B Citation Bravo,C55B,550-0983,L2J,,,,
0d0220,XA-DRM,Cessna,560XL Citation Excel,C56X,560-5307,L2J,PNL,2003-02-16,,2002-01-01
0d023a,XA-TMZ,Cessna,650 Citation III,C650,650-0068,L2J,SVO,,,
0d0265,XA-CAP,Cessna,550B Citation Bravo,C55B,550-1070,L2J,,,,
0d02a0,XA-GBM,Cessna,650 Citation VI,C650,650-0234,L2J,,,,
0d02bf,XA-SLB,Cessna,650 Citation VI,C650,650-0228,L2J,,,,
0d02dc,XA-HIT,Cessna,680 Citation Sovereign,C680,680-0014,L2J,,2005-01-01,,2005-01-01
0d02fe,XA-HVB,Cessna,208B Grand Caravan,C208,208B-1104,L1T,,,,
0d0327,XC-LNN,Cessna,560 Citation Encore,C560,560-0687,L2J,,,,
0d0334,XC-GDT,Cessna,560 Citation Encore,C560,560-0689,L2J,,,,
0d0373,XC-GDC,Cessna,525B CitationJet CJ3,C25B,525B-0062,L2J,,,,
0d03d0,XA-UGI,Cessna,208B Grand Caravan,C208,208B-1211,L1T,,,,
0d03db,XB-IXT,Cessna,501 Citation I/SP,C501,501-0685,L2J,COO,,,
0d03e1,XA-VVT,Cessna,208B Grand Caravan,C208,208B-1269,L1T,,,,
0d03e4,XA-JRT,Cessna,510 Citation Mustang,C510,510-0034,L2J,,,,
0d03f6,XA-AVX,Cessna,525B CitationJet CJ3,C25B,525B-0192,L2J,,2007-12-01,,2007-01-01
0d040e,XA-UJF,Cessna,208B Grand Caravan,C208,208B-1300,L1T,COO,,,
0d0417,XA-VMX,Cessna,510 Citation Mustang,C510,510-0059,L2J,,,,
0d043a,XA-UJP,Cessna,680 Citation Sovereign,C680,680-0186,L2J,,2011-07-01,,2008-01-01
0d0449,XA-UJY,Cessna,525A CitationJet CJ2+,C25A,525A-0395,L2J,,,,
0d0466,XA-GPS,Cessna,650 Citation VI,C650,650-0226,L2J,,,,
0d04a1,XA-UKQ,Cessna,560XL Citation XLS,C56X,560-5813,L2J,,2008-09-01,,2008-01-01
0d04a3,XA-GJC,Cessna,650 Citation III,C650,650-0035,L2J,,,,
0d04bb,XA-DST,Cessna,560XL Citation XLS,C56X,560-5819,L2J,,,,
0d0505,XA-ULU,Cessna,208B Grand Caravan,C208,208B-2104,L1T,COO,,,
0d0511,XA-ULO,Cessna,510 Citation Mustang,C510,510-0174,L2J,,,,
0d0518,XA-HVT,Cessna,208B Grand Caravan,C208,208B-2121,L1T,,,,
0d0521,XA-ALT,Cessna,525B CitationJet CJ3,C25B,525B-0307,L2J,,,,
0d0536,XA-GPO,Cessna,550B Citation Bravo,C55B,550-1012,L2J,,,,
0d0551,XA-GAN,Cessna,680 Citation Sovereign,C680,680-0043,L2J,,,,
0d0555,XA-UMS,Cessna,510 Citation Mustang,C510,510-0166,L2J,,,,
0d057c,XA-CDF,Cessna,680 Citation Sovereign,C680,680-0206,L2J,,2010-03-01,,2008-01-01
0d05ac,XA-SID,Cessna,560XL Citation Excel,C56X,560-5083,L2J,,,,
0d05df,XB-RUA,Cessna,650 Citation VII,C650,650-7019,L2J,,,,
0d05e0,XA-LOS,Cessna,560XL Citation XLS+,C56X,560-6065,L2J,,,,
0d05fc,XA-LPK,Cessna,525C CitationJet CJ4,C25C,525C-0025,L2J,,,,
0d0609,XA-URQ,Cessna,560XL Citation XLS+,C56X,560-6080,L2J,,,,
0d060f,XA-ACR,Cessna,525B CitationJet CJ3,C25B,525B-0091,L2J,,,,
0d063c,XA-HOF,Cessna,525C CitationJet CJ4,C25C,525C-0232,L2J,,,,
0d0660,XA-UPZ,Cessna,525A CitationJet CJ2+,C25A,525A-0482,L2J,,,,
0d066b,XA-ICO,Cessna,680 Citation Sovereign,C680,680-0318,L2J,,,,
0d067f,XA-EGL,Cessna,510 Citation Mustang,C510,510-0324,L2J,,,,
0d0686,XA-FTG,Cessna,208B Grand Caravan,C208,208B-2311,L1T,COO,,,
0d0697,XA-UQG,Cessna,525C CitationJet CJ4,C25C,525C-0054,L2J,,,,
0d06b0,XA-TTC,Cessna,525B CitationJet CJ3,C25B,525B-0308,L2J,,,,
0d06b3,XB-PGC,Cessna,650 Citation III,C650,650-0038,L2J,COO,,,
0d06c0,XA-UQO,Cessna,550B Citation Bravo,C55B,550-0947,L2J,,,,
0d0700,XA-AEA,Cessna,560XL Citation XLS,C56X,560-5503,L2J,,,,
0d0711,XB-MNV,Cessna,550B Citation Bravo,C55B,550-1071,L2J,,,,
0d0759,XB-IML,Cessna,560 Citation V,C560,560-0084,L2J,,,,
0d075e,XA-EMY,Cessna,650 Citation VII,C650,650-7014,L2J,,,,
0d0780,XB-MTR,Cessna,525 CitationJet CJ1+,C525,525-0653,L2J,,,,
0d0787,XA-USS,Cessna,550B Citation Bravo,C55B,550-0965,L2J,,,,
0d0788,XA-FBZ,Cessna,208B Grand Caravan EX,C208,208B-5032,L1T,,,,
0d078a,XB-FIR,Cessna,550B Citation Bravo,C55B,550-0854,L2J,,,,
0d07a2,XA-FLM,Cessna,680 Citation Sovereign,C680,680-0137,L2J,,,,
0d07aa,XA-CAR,Cessna,680 Citation Sovereign,C680,680-0050,L2J,,,,
0d07b1,XA-UTD,Cessna,560XL Citation Excel,C56X,560-5148,L2J,,,,
0d07b8,XA-XDC,Cessna,680 Citation Sovereign,C680,680-0165,L2J,,,,
0d07cd,XA-UTG,Cessna,525C CitationJet CJ4,C25C,525C-0026,L2J,,,,
0d07e1,XA-HPR,Cessna,525 CitationJet CJ1+,C525,525-0618,L2J,,,,
0d07f2,XB-ACS,Cessna,550 Citation II,C550,550-0674,L2J,,,,
0d0809,XA-TVG,Cessna,560XL Citation XLS+,C56X,560-6167,L2J,,,,
0d0811,XA-HTL,Cessna,560XL Citation Excel,C56X,560-5248,L2J,,,,
0d082a,XA-VGR,Cessna,560XL Citation XLS+,C56X,560-6169,L2J,,,,
0d0830,XA-GME,Cessna,680 Citation Sovereign+,C680,680-0522,L2J,,2014-09-01,,2014-01-01
0d0857,XA-GZZ,Cessna,525C CitationJet CJ4,C25C,525C-0003,L2J,,,,
0d088b,3930,Cessna,680 Citation Sovereign,C680,680-0284,L2J,,,,
0d0897,3931,Cessna,501 Citation I/SP,C501,501-0141,L2J,,,,
0d08f2,XA-LAP,Cessna,560XL Citation XLS,C56X,560-5618,L2J,,,,
0d08f8,XA-TTQ,Cessna,525A CitationJet CJ2+,C25A,525A-0491,L2J,,,,
0d0925,XA-CRS,Cessna,680 Citation Sovereign,C680,680-0061,L2J,,,,
0d0957,XA-UWT,Cessna,208B Grand Caravan EX,C208,208B-5154,L1T,,,,
0d0977,XA-MXN,Cessna,550B Citation Bravo,C55B,550-1099,L2J,,,,
0d097b,XA-GIM,Cessna,680 Citation Sovereign,C680,680-0231,L2J,,,,
0d098c,XB-OJA,Cessna,650 Citation VI,C650,650-0239,L2J,,,,
0d09ca,XA-MKA,Cessna,525C CitationJet CJ4,C25C,525C-0002,L2J,,,,
0d09df,XA-GGS,Cessna,680A Citation Latitude,C68A,680A-0032,L2J,,,,
0d0a17,XB-OGJ,Cessna,550 Citation II,C550,550-0716,L2J,,,,
0d0a44,XB-CSI,Cessna,500 Citation I,C500,500-0345,L2J,,,,
0d8078,YV1192,Cessna,550 Citation II,C550,550-0683,L2J,,,,
0d807d,YV1813,Cessna,550 Citation II,C550,550-0405,L2J,,,,
0d807f,YV1563,Cessna,551 Citation II/SP,C551,551-0463,L2J,,,,
0d808f,YV1419,Cessna,208B Grand Caravan,C208,208B-1130,L1T,COO,,,
0d8090,YV2103,Cessna,550 Citation II,C550,550-0135,L2J,,,,
