icao_24bit_address,registration,manufacturer,model,aircraft_type,serial_number,description,operator,registered_at,registered_until,manufactured_at
aa8402,N777L,Grumman,F8F-2 Bearcat,BCAT,122629,L1P,,,2022-12-31,1946-01-01
aa8461,N777PV,Grumman,G-73T Turbo Mallard,G73T,J-49,A2T,,,2022-02-28,1949-01-01
aa8612,N7775C,Grumman,SCAN 30,G44,21,A2P,,,2022-05-31,1964-01-01
aa86be,N778,Grumman,G-21A Goose,G21,B-56,A2P,,,2021-11-30,1943-01-01
aa8b73,N779LC,Gulfstream Aerospace,G-1159B Gulfstream IIB,GLF2,88,L2J,,,2021-07-31,1970-01-01
aa903a,N78X,Grumman,SCAN 30,G44,32,A2P,,,2021-05-31,1949-01-01
aa906c,N78Z,Grumman,G-44 Widgeon,G44,1214,A2P,,,2021-11-30,1941-01-01
aa9a6f,N7821,Grumman,G-21A Goose,G21,B-47,A2P,,,2022-01-31,
aa9afe,N7825C,Grumman,F8F-2 Bearcat,BCAT,122674,L1P,,,2021-06-30,1948-01-01
aaa94e,N7861C,Grumman,F6F Hellcat,HCAT,94385,L1P,,,2023-04-30,1961-01-01
aab1f4,N789,Grumman,G-21A Goose,G21,B-102,A2P,,,2021-07-31,1943-01-01
aacdc5,N7956C,General Motors,TBM-3E Avenger,TBM,3360,L1P,,,,
aad4c9,N7973B,Grumman,G-111 Albatross,U16,G407,A2P,,,,
aad903,N79863,Grumman,F6F-5 Hellcat,HCAT,79863,L1P,,,2022-07-31,1945-01-01
aaddee,N8HV,Grumman,G-44A Widgeon,G44,1445,A2P,,,,
aadeda,N8TF,Grumman,F8F-2 Bearcat,BCAT,122637,L1P,,,2021-04-30,1948-01-01
aae28c,N800H,Grumman,F8F-2 Bearcat,BCAT,121752,L1P,,,2022-04-30,1949-01-01
aaff0c,N8076D,Grumman,G-44A Widgeon,G44,1438,A2P,,,,
ab2791,N818F,Grumman,F8F-2 Bearcat,BCAT,1053,L1P,,,2023-10-31,1942-01-01
ab2a5c,N81865,General Motors,TBM-3E Avenger,TBM,5632,L1P,,,2022-05-31,1945-01-01
ab2ec4,N82CR,Grumman,G-1159 Gulfstream II,GLF2,80,L2J,,,2023-07-31,1970-01-01
ab7d1e,N8397H,General Motors,TBM-3E Avenger,TBM,69459,L1P,,,2023-01-31,1945-01-01
aba49e,N8497J,Grumman,HU-16B Albatross,U16,49-099,A2P,,,2023-01-31,1953-01-01
abb4f1,N85303,Grumman,HU-16B Albatross,U16,51-5303,A2P,,,2022-01-31,
abe16b,N865AA,Grumman,G-1159B Gulfstream IIB,GLF2,48,L2J,,,,
abe79b,N86609,Grumman,G-44A Widgeon,G44,1435,A2P,,,2023-09-30,1946-01-01
abe7b6,N86611,Grumman,G-44A Widgeon,G44,1437,A2P,,,2022-01-31,1946-01-01
abe7bb,N86616,Grumman,G-44A Widgeon,G44,1442,A2P,,,,
abe7df,N86627,Grumman,G-44A Widgeon,G44,1453,A2P,,,2023-07-31,1946-01-01
abe7fc,N86631,Grumman,G-44A Widgeon,G44,1457,A2P,,,,
abe803,N86638,Grumman,G-44A Widgeon,G44,1464,A2P,,,2022-12-31,1946-01-01
abe827,N86649,Grumman,G-44A Widgeon,G44,1467,A2P,,,2022-01-31,
